Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
rov trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.079,0.001,-0.017,-0.001,-0.012,-0.01,0.119,0.002,0.002,-0.008,-0.046,-0.02,0.039,-0.013,0.062,0.007,0.039,0.037
,0.118,0.002,-0.018,0.005,-0.011,-0.023,0.101,0.004,0.002,-0.005,-0.039,-0.02,0.041,-0.014,0.059,0.011,0.041,0.045
,0.158,0.001,-0.017,0.008,-0.013,-0.039,0.082,0.004,0,-0.001,-0.034,-0.019,0.042,-0.016,0.058,0.013,0.042,0.047
,0.19,0.001,-0.014,0.007,-0.013,-0.056,0.058,0.003,-0.001,0.003,-0.032,-0.018,0.038,-0.015,0.057,0.015,0.038,0.045
,0.208,0,-0.012,0.004,-0.012,-0.073,0.028,0.001,-0.001,0.006,-0.031,-0.018,0.03,-0.01,0.055,0.015,0.03,0.04
,0.205,0,-0.011,0.002,-0.011,-0.085,-0.006,0,0.001,0.007,-0.031,-0.017,0.019,0.002,0.051,0.015,0.019,0.035
,0.181,0,-0.012,0.001,-0.012,-0.09,-0.04,0.001,0.005,0.007,-0.032,-0.016,0.008,0.018,0.045,0.014,0.008,0.031
,0.139,0,-0.014,0.001,-0.014,-0.089,-0.07,0.003,0.008,0.005,-0.032,-0.014,0,0.035,0.039,0.015,0,0.025
,0.09,0,-0.014,0.002,-0.017,-0.084,-0.098,0.006,0.01,0.004,-0.029,-0.012,-0.005,0.049,0.033,0.016,-0.005,0.018
,0.047,0,-0.013,0.001,-0.017,-0.077,-0.123,0.007,0.011,0.003,-0.024,-0.01,-0.009,0.058,0.026,0.016,-0.009,0.009
,0.026,0.001,-0.01,0,-0.014,-0.069,-0.146,0.006,0.01,0.003,-0.017,-0.007,-0.013,0.063,0.018,0.016,-0.013,-0.001
,0.032,0.002,-0.006,0,-0.005,-0.059,-0.168,0.003,0.011,0.004,-0.01,-0.003,-0.017,0.065,0.01,0.014,-0.017,-0.008
,0.059,0.003,-0.002,0.003,0.005,-0.047,-0.185,0,0.012,0.005,-0.006,0.002,-0.021,0.068,0.002,0.012,-0.021,-0.013
,0.088,0.002,0.002,0.006,0.015,-0.033,-0.199,-0.003,0.014,0.005,-0.006,0.006,-0.024,0.07,-0.005,0.009,-0.024,-0.015
,0.097,0,0.004,0.009,0.022,-0.018,-0.208,-0.003,0.014,0.005,-0.008,0.01,-0.026,0.071,-0.011,0.008,-0.026,-0.017
,0.078,-0.003,0.007,0.01,0.026,-0.005,-0.215,-0.002,0.014,0.003,-0.011,0.012,-0.029,0.069,-0.014,0.009,-0.029,-0.019
,0.037,-0.006,0.01,0.008,0.029,0.007,-0.22,-0.001,0.014,0.001,-0.013,0.013,-0.031,0.062,-0.018,0.011,-0.031,-0.021
,-0.007,-0.007,0.013,0.005,0.031,0.017,-0.225,-0.001,0.015,-0.002,-0.013,0.013,-0.032,0.054,-0.023,0.012,-0.032,-0.021
,-0.034,-0.005,0.015,0.002,0.033,0.028,-0.228,-0.001,0.019,-0.004,-0.012,0.012,-0.03,0.047,-0.029,0.011,-0.03,-0.018
,-0.037,-0.001,0.015,0.001,0.036,0.039,-0.228,-0.002,0.021,-0.004,-0.01,0.011,-0.026,0.045,-0.037,0.008,-0.026,-0.014
,-0.022,0.002,0.013,0.002,0.038,0.051,-0.224,-0.001,0.022,-0.003,-0.008,0.011,-0.02,0.049,-0.043,0.002,-0.02,-0.009
,-0.005,0.005,0.01,0.003,0.038,0.064,-0.216,0.001,0.018,-0.001,-0.005,0.012,-0.014,0.055,-0.047,-0.003,-0.014,-0.006
,0.002,0.006,0.006,0.004,0.039,0.077,-0.204,0.003,0.011,0,-0.003,0.013,-0.01,0.06,-0.048,-0.008,-0.01,-0.005
,-0.006,0.006,0.004,0.005,0.039,0.089,-0.189,0.006,0.005,0,-0.002,0.014,-0.007,0.061,-0.046,-0.012,-0.007,-0.006
,-0.024,0.004,0.003,0.006,0.04,0.097,-0.172,0.008,0,-0.001,-0.002,0.016,-0.004,0.056,-0.044,-0.015,-0.004,-0.006
,-0.044,0.001,0.002,0.006,0.041,0.1,-0.157,0.011,-0.002,-0.003,-0.002,0.017,0,0.048,-0.043,-0.018,0,-0.005
,-0.062,-0.002,0.001,0.006,0.041,0.096,-0.145,0.012,-0.002,-0.005,-0.003,0.017,0.008,0.04,-0.044,-0.02,0.008,-0.004
,-0.081,-0.003,0,0.004,0.037,0.085,-0.136,0.012,-0.003,-0.006,-0.003,0.016,0.019,0.034,-0.045,-0.021,0.019,-0.002
,-0.115,-0.004,-0.001,0,0.031,0.07,-0.13,0.009,-0.004,-0.006,-0.002,0.014,0.031,0.03,-0.044,-0.02,0.031,-0.003
,-0.175,-0.003,-0.001,-0.003,0.022,0.05,-0.123,0.004,-0.005,-0.006,0.001,0.012,0.043,0.028,-0.041,-0.019,0.043,-0.005
,-0.265,-0.001,0,-0.006,0.015,0.027,-0.115,-0.001,-0.005,-0.005,0.004,0.009,0.055,0.025,-0.034,-0.016,0.055,-0.007
,-0.373,0.001,0.002,-0.005,0.012,-0.001,-0.105,-0.005,-0.004,-0.005,0.009,0.007,0.066,0.021,-0.026,-0.013,0.066,-0.008
,-0.47,0.001,0.002,-0.003,0.011,-0.033,-0.093,-0.007,-0.003,-0.005,0.012,0.004,0.078,0.014,-0.018,-0.01,0.078,-0.007
,-0.518,0,0.001,-0.001,0.011,-0.07,-0.081,-0.007,-0.003,-0.004,0.013,0,0.09,0.005,-0.012,-0.008,0.09,-0.004
,-0.493,0,-0.002,-0.001,0.009,-0.105,-0.071,-0.008,-0.004,-0.003,0.012,-0.004,0.1,-0.004,-0.008,-0.007,0.1,-0.001
,-0.394,0,-0.005,-0.003,0.003,-0.133,-0.063,-0.008,-0.007,-0.002,0.009,-0.009,0.107,-0.012,-0.005,-0.007,0.107,0
,-0.252,0.001,-0.009,-0.007,-0.006,-0.15,-0.057,-0.01,-0.01,-0.001,0.006,-0.011,0.109,-0.016,-0.002,-0.006,0.109,-0.002
,-0.113,0.003,-0.01,-0.01,-0.014,-0.157,-0.051,-0.01,-0.012,-0.002,0.005,-0.012,0.104,-0.015,0.001,-0.004,0.104,-0.007
,-0.015,0.005,-0.01,-0.012,-0.019,-0.157,-0.043,-0.009,-0.013,-0.003,0.007,-0.011,0.09,-0.011,0.005,-0.002,0.09,-0.011
,0.03,0.006,-0.009,-0.012,-0.021,-0.154,-0.033,-0.007,-0.015,-0.005,0.011,-0.01,0.069,-0.008,0.008,0,0.069,-0.013
,0.039,0.006,-0.009,-0.009,-0.02,-0.15,-0.021,-0.004,-0.016,-0.004,0.016,-0.012,0.041,-0.009,0.011,0,0.041,-0.013
,0.04,0.004,-0.009,-0.005,-0.017,-0.145,-0.011,-0.002,-0.016,-0.002,0.019,-0.014,0.008,-0.013,0.013,0,0.008,-0.011
,0.058,0.003,-0.008,-0.001,-0.014,-0.133,-0.002,-0.002,-0.015,0.001,0.02,-0.017,-0.027,-0.017,0.017,-0.001,-0.027,-0.011
,0.094,0.003,-0.007,0.001,-0.012,-0.115,0.006,-0.003,-0.012,0.004,0.018,-0.019,-0.064,-0.019,0.02,0.001,-0.064,-0.012
,0.134,0.004,-0.006,0.002,-0.011,-0.09,0.014,-0.003,-0.008,0.005,0.015,-0.018,-0.104,-0.018,0.023,0.005,-0.104,-0.015
,0.162,0.004,-0.006,0.002,-0.011,-0.064,0.022,-0.003,-0.005,0.004,0.011,-0.016,-0.147,-0.013,0.025,0.011,-0.147,-0.017
,0.169,0.003,-0.007,0,-0.011,-0.039,0.028,-0.002,-0.003,0.003,0.007,-0.014,-0.189,-0.01,0.025,0.016,-0.189,-0.018
,0.16,0,-0.009,-0.001,-0.012,-0.019,0.032,0,-0.002,0.004,0.003,-0.011,-0.224,-0.009,0.025,0.018,-0.224,-0.017
,0.149,-0.002,-0.009,0,-0.013,-0.002,0.033,0.002,-0.001,0.006,0.002,-0.01,-0.244,-0.011,0.025,0.018,-0.244,-0.015
,0.147,-0.004,-0.007,0.002,-0.014,0.013,0.033,0.004,0,0.009,0.002,-0.008,-0.248,-0.014,0.024,0.016,-0.248,-0.011
,0.154,-0.004,-0.003,0.005,-0.016,0.027,0.033,0.005,0.003,0.012,0.003,-0.007,-0.243,-0.015,0.022,0.014,-0.243,-0.008
,0.163,-0.002,0.002,0.008,-0.017,0.041,0.036,0.004,0.005,0.013,0.004,-0.005,-0.239,-0.012,0.018,0.012,-0.239,-0.007
,0.166,-0.001,0.007,0.011,-0.02,0.056,0.042,0.001,0.006,0.012,0.004,-0.004,-0.24,-0.007,0.012,0.012,-0.24,-0.008
,0.157,0,0.01,0.012,-0.022,0.069,0.049,-0.002,0.006,0.011,0.001,-0.002,-0.243,-0.004,0.005,0.013,-0.243,-0.01
,0.141,-0.001,0.012,0.013,-0.025,0.081,0.054,-0.004,0.005,0.009,-0.002,0,-0.242,-0.003,-0.002,0.015,-0.242,-0.011
,0.125,-0.001,0.012,0.012,-0.026,0.092,0.056,-0.005,0.003,0.009,-0.005,0.003,-0.227,-0.007,-0.008,0.017,-0.227,-0.011
,0.117,-0.002,0.011,0.011,-0.026,0.102,0.054,-0.003,0.003,0.009,-0.007,0.007,-0.2,-0.011,-0.013,0.016,-0.2,-0.009
,0.115,-0.002,0.01,0.009,-0.024,0.11,0.05,-0.001,0.002,0.007,-0.008,0.011,-0.162,-0.014,-0.016,0.014,-0.162,-0.006
,0.115,-0.001,0.009,0.008,-0.019,0.117,0.048,0.001,0.002,0.003,-0.007,0.013,-0.122,-0.013,-0.019,0.01,-0.122,-0.003
,0.112,0,0.01,0.005,-0.014,0.121,0.047,0.001,0.003,-0.002,-0.005,0.012,-0.08,-0.009,-0.022,0.005,-0.08,-0.002
,0.101,0.001,0.011,0.002,-0.01,0.123,0.049,-0.001,0.004,-0.005,-0.004,0.01,-0.036,-0.004,-0.024,-0.001,-0.036,-0.003
,0.085,0.002,0.014,-0.001,-0.009,0.121,0.05,-0.003,0.006,-0.005,-0.002,0.008,0.014,0.001,-0.026,-0.006,0.014,-0.004
,0.069,0.002,0.015,-0.003,-0.009,0.116,0.05,-0.004,0.008,-0.002,0,0.007,0.073,0.004,-0.027,-0.011,0.073,-0.005
,0.057,0.002,0.014,-0.003,-0.01,0.109,0.048,-0.003,0.01,0.002,0.002,0.009,0.137,0.004,-0.027,-0.015,0.137,-0.006
,0.05,0.001,0.012,-0.002,-0.01,0.101,0.044,-0.001,0.009,0.003,0.003,0.013,0.2,0.005,-0.027,-0.019,0.2,-0.007
,0.045,-0.001,0.009,-0.001,-0.008,0.09,0.04,0,0.008,0.001,0.003,0.017,0.254,0.005,-0.027,-0.021,0.254,-0.007
,0.04,-0.002,0.006,0.001,-0.006,0.078,0.037,0,0.007,-0.003,0.002,0.019,0.295,0.005,-0.027,-0.022,0.295,-0.008
,0.034,-0.003,0.003,0.001,-0.003,0.062,0.035,-0.002,0.005,-0.008,0.001,0.016,0.323,0.004,-0.028,-0.021,0.323,-0.008
,0.027,-0.003,0.001,0.002,-0.001,0.046,0.033,-0.004,0.004,-0.009,0.002,0.012,0.34,0.003,-0.027,-0.019,0.34,-0.007
,0.02,-0.003,-0.001,0.003,0.002,0.031,0.031,-0.004,0.003,-0.007,0.004,0.006,0.352,0,-0.024,-0.016,0.352,-0.004
,0.016,-0.003,-0.004,0.004,0.004,0.018,0.028,-0.002,0.002,-0.002,0.007,0.003,0.359,-0.002,-0.019,-0.013,0.359,0
,0.015,-0.002,-0.005,0.005,0.007,0.009,0.025,0.002,0.001,0.002,0.009,0.002,0.362,-0.003,-0.014,-0.009,0.362,0.002
,0.015,-0.001,-0.004,0.003,0.009,0.003,0.023,0.005,0,0.004,0.01,0.003,0.356,-0.002,-0.011,-0.007,0.356,0.004
,0.015,0,-0.003,0,0.01,-0.002,0.022,0.007,0,0.002,0.009,0.003,0.338,-0.001,-0.009,-0.004,0.338,0.005
,0.013,0,-0.002,-0.003,0.01,-0.008,0.022,0.005,0.001,-0.002,0.006,0.002,0.305,0,-0.008,-0.003,0.305,0.006
,0.01,0.001,-0.004,-0.007,0.009,-0.015,0.021,0,0.001,-0.005,0.002,0,0.259,-0.001,-0.007,-0.003,0.259,0.009
,0.005,0.001,-0.008,-0.01,0.009,-0.023,0.02,-0.003,0,-0.007,-0.001,-0.004,0.206,-0.004,-0.003,-0.003,0.206,0.015
,-0.001,0.002,-0.013,-0.012,0.011,-0.031,0.017,-0.004,-0.002,-0.008,-0.002,-0.006,0.152,-0.009,0.003,-0.005,0.152,0.023
,-0.008,0.002,-0.016,-0.012,0.012,-0.037,0.014,-0.002,-0.005,-0.008,-0.001,-0.008,0.103,-0.014,0.01,-0.005,0.103,0.029
,-0.014,0.002,-0.016,-0.01,0.013,-0.04,0.012,0.003,-0.007,-0.007,0.001,-0.008,0.06,-0.018,0.016,-0.005,0.06,0.032
,-0.02,0.001,-0.013,-0.007,0.013,-0.043,0.011,0.007,-0.009,-0.006,0.002,-0.009,0.024,-0.021,0.019,-0.002,0.024,0.029
,-0.024,0,-0.01,-0.004,0.013,-0.046,0.012,0.01,-0.009,-0.004,0.002,-0.011,-0.008,-0.022,0.019,0.002,-0.008,0.02
,-0.026,-0.001,-0.008,0,0.012,-0.049,0.013,0.01,-0.007,-0.001,0.001,-0.015,-0.035,-0.021,0.019,0.006,-0.035,0.007
,-0.027,-0.003,-0.007,0.002,0.011,-0.051,0.013,0.009,-0.003,0.002,0.002,-0.018,-0.06,-0.019,0.018,0.009,-0.06,-0.006
,-0.029,-0.004,-0.007,0.002,0.012,-0.051,0.013,0.009,0,0.005,0.005,-0.02,-0.08,-0.015,0.02,0.01,-0.08,-0.017
,-0.031,-0.004,-0.007,0.002,0.012,-0.049,0.011,0.01,0.002,0.006,0.01,-0.02,-0.096,-0.01,0.023,0.01,-0.096,-0.021
,-0.033,-0.004,-0.007,0.002,0.011,-0.045,0.01,0.011,0.002,0.007,0.015,-0.018,-0.108,-0.007,0.026,0.01,-0.108,-0.018
,-0.032,-0.003,-0.006,0.001,0.009,-0.043,0.01,0.011,0.001,0.007,0.018,-0.014,-0.117,-0.004,0.028,0.01,-0.117,-0.008
,-0.03,-0.002,-0.005,0.001,0.006,-0.043,0.01,0.01,0,0.008,0.017,-0.01,-0.125,-0.003,0.027,0.012,-0.125,0.005
,-0.026,-0.001,-0.005,0,0.003,-0.045,0.01,0.006,0.001,0.009,0.012,-0.006,-0.134,-0.002,0.023,0.013,-0.134,0.019
,-0.021,-0.001,-0.004,0,0.002,-0.047,0.009,0.002,0.002,0.009,0.007,-0.004,-0.142,-0.001,0.018,0.014,-0.142,0.034
,-0.017,-0.002,-0.002,0.001,0.001,-0.047,0.009,-0.001,0.003,0.01,0.003,-0.004,-0.148,0,0.012,0.014,-0.148,0.049
,-0.016,-0.002,0.002,0.001,0.001,-0.043,0.009,-0.002,0.002,0.01,0,-0.003,-0.15,0.003,0.008,0.013,-0.15,0.062
,-0.016,-0.002,0.006,0.002,-0.001,-0.038,0.011,0,0,0.009,0,-0.002,-0.146,0.004,0.004,0.014,-0.146,0.072
,-0.017,-0.001,0.008,0.002,-0.005,-0.033,0.012,0.002,-0.002,0.007,-0.001,0,-0.139,0.004,0.001,0.015,-0.139,0.074
,-0.018,0,0.009,0.001,-0.009,-0.031,0.013,0.003,-0.002,0.004,-0.003,0.003,-0.132,0.002,-0.002,0.015,-0.132,0.069
,-0.018,0.001,0.008,0,-0.012,-0.031,0.012,0.003,-0.001,0.001,-0.006,0.005,-0.125,-0.001,-0.005,0.014,-0.125,0.056
,-0.017,0.002,0.006,0,-0.012,-0.032,0.009,0.002,0.002,-0.003,-0.008,0.006,-0.121,-0.003,-0.008,0.01,-0.121,0.039
,-0.015,0.002,0.005,0,-0.01,-0.033,0.006,0.001,0.005,-0.006,-0.009,0.006,-0.118,-0.004,-0.01,0.005,-0.118,0.023
,-0.013,0.003,0.005,-0.001,-0.005,-0.033,0.004,0.001,0.006,-0.005,-0.007,0.006,-0.115,-0.003,-0.013,0,-0.115,0.009
,-0.012,0.003,0.006,-0.002,-0.001,-0.032,0.003,0.001,0.005,-0.003,-0.003,0.005,-0.111,-0.002,-0.015,-0.004,-0.111,0
,-0.013,0.003,0.007,-0.003,0.001,-0.03,0.003,0.002,0.003,0.001,0.001,0.005,-0.107,-0.001,-0.017,-0.007,-0.107,-0.008
,-0.016,0.002,0.009,-0.005,0.002,-0.028,0.005,0.004,0.001,0.004,0.003,0.006,-0.101,0,-0.018,-0.01,-0.101,-0.013
,-0.017,0.001,0.011,-0.005,0.002,-0.025,0.006,0.004,0.001,0.004,0.002,0.006,-0.094,0.002,-0.018,-0.012,-0.094,-0.018
,-0.017,-0.001,0.011,-0.004,-0.001,-0.021,0.006,0.004,0.001,0.003,-0.001,0.006,-0.086,0.005,-0.018,-0.014,-0.086,-0.022
,-0.013,-0.002,0.01,-0.003,-0.004,-0.017,0.008,0.003,0.003,0.001,-0.003,0.006,-0.076,0.009,-0.019,-0.016,-0.076,-0.025
,-0.008,-0.001,0.008,-0.002,-0.008,-0.012,0.009,0.002,0.004,-0.002,-0.004,0.006,-0.066,0.013,-0.021,-0.017,-0.066,-0.025
,-0.003,0.001,0.005,-0.001,-0.011,-0.008,0.011,0.001,0.004,-0.003,-0.004,0.007,-0.058,0.015,-0.023,-0.017,-0.058,-0.024
,-0.001,0.002,0.003,0,-0.012,-0.003,0.011,0.001,0.003,-0.004,-0.005,0.01,-0.053,0.014,-0.025,-0.015,-0.053,-0.021
,-0.003,0.002,0.003,0.002,-0.01,0.002,0.009,0,0.002,-0.005,-0.006,0.013,-0.051,0.013,-0.024,-0.013,-0.051,-0.019
,-0.006,0.001,0.004,0.003,-0.006,0.007,0.005,-0.002,0,-0.005,-0.008,0.016,-0.05,0.011,-0.023,-0.011,-0.05,-0.018
,-0.008,-0.001,0.006,0.004,-0.001,0.011,0,-0.004,-0.001,-0.006,-0.01,0.018,-0.048,0.008,-0.021,-0.01,-0.048,-0.018
,-0.005,-0.002,0.007,0.004,0.004,0.014,-0.003,-0.007,-0.002,-0.006,-0.01,0.018,-0.044,0.006,-0.018,-0.009,-0.044,-0.018
,0.001,-0.002,0.006,0.002,0.007,0.015,-0.005,-0.009,-0.004,-0.006,-0.008,0.015,-0.039,0.004,-0.014,-0.008,-0.039,-0.018
,0.008,0,0.002,0,0.007,0.015,-0.005,-0.011,-0.006,-0.005,-0.005,0.01,-0.032,0.001,-0.009,-0.009,-0.032,-0.018
,0.012,0.003,-0.002,-0.001,0.006,0.015,-0.004,-0.011,-0.009,-0.005,-0.002,0.003,-0.026,-0.004,-0.004,-0.009,-0.026,-0.018
,0.01,0.006,-0.005,-0.001,0.004,0.016,-0.005,-0.011,-0.011,-0.006,-0.001,-0.005,-0.02,-0.008,0.001,-0.008,-0.02,-0.018
,0.005,0.007,-0.007,-0.002,0.002,0.019,-0.006,-0.01,-0.013,-0.008,-0.002,-0.011,-0.014,-0.013,0.005,-0.006,-0.014,-0.016
,-0.001,0.006,-0.006,-0.004,0.002,0.022,-0.008,-0.008,-0.014,-0.01,-0.004,-0.015,-0.008,-0.016,0.006,-0.003,-0.008,-0.011
,-0.005,0.002,-0.005,-0.005,0.003,0.024,-0.009,-0.007,-0.012,-0.01,-0.005,-0.016,0.001,-0.017,0.006,-0.001,0.001,-0.004
,-0.006,-0.003,-0.004,-0.006,0.004,0.024,-0.009,-0.006,-0.009,-0.008,-0.005,-0.015,0.01,-0.017,0.006,0.001,0.01,0.005
,-0.006,-0.008,-0.005,-0.006,0.007,0.022,-0.007,-0.004,-0.006,-0.005,-0.003,-0.014,0.018,-0.016,0.01,0.002,0.018,0.014
,-0.007,-0.011,-0.007,-0.004,0.009,0.022,-0.005,-0.003,-0.004,-0.001,-0.001,-0.013,0.023,-0.015,0.015,0.002,0.023,0.022
,-0.008,-0.01,-0.01,-0.002,0.012,0.023,-0.004,-0.001,-0.002,0.001,0.001,-0.013,0.027,-0.013,0.022,0.003,0.027,0.029
,-0.01,-0.006,-0.011,-0.001,0.014,0.025,-0.003,0.001,-0.002,0.001,0,-0.015,0.03,-0.01,0.027,0.005,0.03,0.035
,-0.011,-0.002,-0.01,-0.001,0.013,0.027,-0.002,0.002,-0.003,0.001,0,-0.017,0.033,-0.006,0.029,0.006,0.033,0.039
,-0.01,0.002,-0.007,-0.002,0.01,0.028,0,0.001,-0.003,0.002,-0.001,-0.016,0.037,-0.003,0.03,0.006,0.037,0.042
,-0.008,0.004,-0.004,-0.001,0.007,0.027,0.002,-0.002,-0.003,0.003,-0.001,-0.014,0.041,-0.001,0.028,0.005,0.041,0.044
,-0.004,0.003,-0.002,-0.001,0.004,0.026,0.004,-0.006,-0.002,0.003,0.001,-0.009,0.043,-0.001,0.026,0.004,0.043,0.046
,-0.002,0.001,0,0,0.002,0.024,0.006,-0.01,-0.001,0.004,0.003,-0.003,0.044,-0.001,0.024,0.004,0.044,0.047
,-0.003,-0.001,-0.001,0.001,0.001,0.021,0.006,-0.012,0,0.004,0.005,0,0.043,0,0.02,0.005,0.043,0.048
,-0.005,-0.001,-0.002,0.002,0.002,0.017,0.006,-0.013,0,0.003,0.006,0.002,0.042,0.001,0.016,0.007,0.042,0.048
,-0.007,-0.001,-0.004,0.002,0.002,0.011,0.006,-0.012,0.001,0.004,0.006,0.001,0.043,0.004,0.011,0.01,0.043,0.045
,-0.009,0,-0.005,0.003,0.001,0.005,0.006,-0.01,0.002,0.004,0.004,0,0.044,0.005,0.008,0.012,0.044,0.041
,-0.008,-0.001,-0.005,0.004,-0.001,0.001,0.005,-0.008,0.002,0.005,0.003,0,0.046,0.005,0.004,0.013,0.046,0.037
,-0.006,-0.002,-0.003,0.006,-0.003,-0.002,0.004,-0.007,0.002,0.005,0.003,0.002,0.048,0.003,0.002,0.013,0.048,0.033
,-0.003,-0.004,0.001,0.007,-0.005,-0.003,0.003,-0.008,0.003,0.005,0.004,0.005,0.049,0.001,0,0.011,0.049,0.03
,-0.001,-0.003,0.005,0.007,-0.008,-0.004,0.003,-0.01,0.003,0.004,0.006,0.007,0.048,-0.001,-0.003,0.009,0.048,0.027
,0,-0.001,0.008,0.006,-0.01,-0.006,0.003,-0.011,0.004,0.003,0.008,0.008,0.044,-0.002,-0.006,0.007,0.044,0.022
,-0.001,0.003,0.009,0.005,-0.011,-0.01,0.005,-0.012,0.005,0.004,0.007,0.006,0.038,-0.002,-0.008,0.006,0.038,0.013
,-0.002,0.006,0.008,0.004,-0.011,-0.016,0.008,-0.011,0.006,0.005,0.004,0.005,0.031,-0.001,-0.011,0.005,0.031,0.003
,-0.002,0.007,0.006,0.004,-0.01,-0.02,0.009,-0.008,0.009,0.004,0,0.005,0.024,0,-0.014,0.003,0.024,-0.008
,-0.002,0.006,0.004,0.004,-0.009,-0.022,0.01,-0.004,0.011,0.002,-0.003,0.006,0.019,0.002,-0.017,0,0.019,-0.016
,-0.002,0.003,0.002,0.003,-0.008,-0.021,0.009,-0.001,0.011,-0.001,-0.003,0.008,0.015,0.004,-0.02,-0.004,0.015,-0.023
,-0.001,0,0.001,0.002,-0.008,-0.019,0.007,0.002,0.01,-0.005,-0.001,0.01,0.011,0.006,-0.023,-0.007,0.011,-0.031
,-0.001,-0.001,0.001,0.001,-0.008,-0.019,0.006,0.003,0.007,-0.007,0.001,0.012,0.008,0.009,-0.024,-0.01,0.008,-0.041
,-0.002,-0.002,0.002,0.001,-0.008,-0.02,0.005,0.002,0.003,-0.007,0,0.014,0.003,0.011,-0.023,-0.011,0.003,-0.056
,-0.003,-0.002,0.003,0.001,-0.006,-0.021,0.004,0.002,0.001,-0.005,-0.003,0.016,0,0.013,-0.022,-0.013,0,-0.073
,-0.003,-0.002,0.004,0.002,-0.004,-0.021,0.003,0.001,0,-0.002,-0.007,0.017,-0.004,0.013,-0.02,-0.015,-0.004,-0.088
,-0.001,-0.002,0.004,0.002,-0.003,-0.017,0.002,0,0.001,0,-0.01,0.017,-0.006,0.013,-0.019,-0.017,-0.006,-0.097
,0.001,-0.001,0.003,0.001,-0.003,-0.01,0.001,0.001,0.002,0,-0.01,0.015,-0.006,0.012,-0.019,-0.017,-0.006,-0.099
,0.004,0.001,0,0,-0.002,-0.003,-0.001,0.003,0.002,-0.002,-0.007,0.01,-0.006,0.01,-0.018,-0.015,-0.006,-0.096
,0.006,0.003,-0.004,-0.001,-0.002,0.002,-0.003,0.006,0.001,-0.004,-0.003,0.004,-0.007,0.007,-0.017,-0.012,-0.007,-0.092
,0.007,0.004,-0.007,-0.002,-0.001,0.003,-0.006,0.007,-0.001,-0.004,0,-0.002,-0.009,0.003,-0.015,-0.007,-0.009,-0.09
,0.008,0.002,-0.008,-0.002,0,0.003,-0.009,0.007,-0.001,-0.003,0.002,-0.005,-0.012,-0.001,-0.011,-0.004,-0.012,-0.091
,0.008,-0.001,-0.006,-0.002,0.002,0.003,-0.012,0.005,-0.001,-0.002,0,-0.006,-0.016,-0.004,-0.006,-0.003,-0.016,-0.094
,0.007,-0.005,-0.002,-0.002,0.003,0.004,-0.014,0.003,0,-0.001,-0.002,-0.006,-0.02,-0.007,-0.001,-0.004,-0.02,-0.1
,0.006,-0.007,0.001,-0.004,0.004,0.007,-0.014,0.002,0,-0.001,-0.004,-0.005,-0.021,-0.008,0.004,-0.006,-0.021,-0.114
,0.004,-0.007,0.002,-0.006,0.006,0.011,-0.013,0.002,-0.002,-0.002,-0.004,-0.005,-0.021,-0.007,0.007,-0.006,-0.021,-0.14
,0.002,-0.006,0.001,-0.008,0.007,0.015,-0.011,0.004,-0.005,-0.003,-0.004,-0.006,-0.02,-0.007,0.01,-0.005,-0.02,-0.18
,0,-0.004,-0.002,-0.009,0.008,0.018,-0.009,0.005,-0.008,-0.002,-0.003,-0.008,-0.017,-0.006,0.011,-0.002,-0.017,-0.226
,-0.001,-0.002,-0.004,-0.009,0.009,0.02,-0.008,0.006,-0.01,-0.001,-0.002,-0.01,-0.014,-0.006,0.012,0.001,-0.014,-0.266
,-0.003,-0.001,-0.004,-0.006,0.01,0.021,-0.007,0.005,-0.01,0,-0.002,-0.012,-0.011,-0.006,0.013,0.004,-0.011,-0.288
,-0.005,0,-0.002,-0.003,0.01,0.023,-0.007,0.003,-0.008,-0.001,-0.002,-0.012,-0.006,-0.006,0.014,0.006,-0.006,-0.288
,-0.007,0.002,0,-0.001,0.01,0.023,-0.005,0.001,-0.007,-0.002,-0.002,-0.012,-0.001,-0.005,0.015,0.006,-0.001,-0.268
,-0.009,0.003,0.001,0,0.009,0.023,-0.003,0,-0.005,-0.003,0,-0.011,0.004,-0.004,0.016,0.006,0.004,-0.238
,-0.008,0.002,-0.001,0,0.008,0.023,0,0,-0.003,-0.002,0.002,-0.011,0.009,-0.003,0.017,0.005,0.009,-0.203
,-0.006,0.001,-0.004,0,0.008,0.022,0.002,0.001,-0.002,0.001,0.004,-0.011,0.011,-0.003,0.017,0.005,0.011,-0.166
,-0.003,0.001,-0.007,0,0.008,0.02,0.003,0.002,-0.002,0.004,0.006,-0.011,0.013,-0.003,0.017,0.006,0.013,-0.125
,-0.001,0.001,-0.009,0.001,0.008,0.016,0.004,0.002,-0.002,0.006,0.006,-0.011,0.014,-0.003,0.017,0.007,0.014,-0.073
,0.001,0.001,-0.01,0.003,0.006,0.011,0.003,0.002,-0.003,0.007,0.005,-0.011,0.015,-0.005,0.017,0.009,0.015,-0.01
,0.001,0.001,-0.009,0.005,0.003,0.005,0.002,0.002,-0.003,0.008,0.003,-0.011,0.018,-0.006,0.017,0.012,0.018,0.059
