id,N_peaks,env_peak1_pos,env_peak2_pos,env_peak3_pos,env_peak1_val,env_peak2_val,env_peak3_val,peak1_pos,peak2_pos,peak3_pos,peak1_val,peak2_val,peak3_val,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,third_major_ratio,third_second_ratio,n_peaks_duration_rateo,class
2,3,0.32629,0.52973,0.20983,0.25235,0.22651,0.0050117,0.32285,0.53415,0.20442,0.312,0.209,0.01,0.32039,0.093366,0.29141,0.047847,0.3827,0.032051,0.047847,9.3635,MAP_A
2,3,0.32629,0.53022,0.23342,0.29685,0.1903,0.004182,0.32285,0.53464,0.21229,0.331,0.185,0.006,0.2973,0.084521,0.2843,0.032432,0.39706,0.018127,0.032432,10.0909,MAP_A
2,3,0.32629,0.52973,0.23686,0.31044,0.22317,0.0040702,0.32236,0.53415,0.22457,0.371,0.204,0.004,0.29337,0.064373,0.21943,0.019608,0.42042,0.010782,0.019608,10.2261,MAP_A
2,2,0.32826,0.52924,,0.29183,0.25252,,0.32482,0.53464,,0.347,0.23,,0.20147,0.067322,0.33415,1.5087,0.60754,,,9.9268,MAP_A
2,3,0.32826,0.53022,0.24472,0.31806,0.20626,0.0043115,0.32531,0.53415,0.22998,0.343,0.192,0.01,0.286,0.073219,0.25601,0.052083,0.43054,0.029155,0.052083,10.4897,MAP_A
2,2,0.32727,0.53022,,0.3267,0.18783,,0.32531,0.53366,,0.332,0.18,,0.20344,0.057985,0.28502,1.8444,0.60958,,,9.8309,MAP_A
2,3,0.52973,0.32826,0.2113,0.22736,0.222,0.0036636,0.32236,0.53415,0.21818,0.252,0.208,0.005,0.31892,0.030467,0.095532,0.024038,0.40846,0.019841,0.024038,9.4068,MAP_A
2,3,0.52973,0.32875,0.21081,0.22625,0.1947,0.0051932,0.32236,0.53415,0.21278,0.226,0.209,0.01,0.31941,0.069287,0.21692,0.047847,0.39834,0.044248,0.047847,9.3923,MAP_A
2,3,0.53022,0.32482,0.23096,0.23702,0.2308,0.005511,0.32039,0.53464,0.23735,0.294,0.216,0.01,0.29975,0.087961,0.29344,0.046296,0.44393,0.034014,0.046296,10.0082,MAP_A
2,3,0.32531,0.52973,0.37936,0.23963,0.19949,0.01096,0.32088,0.53563,0.37936,0.307,0.19,0.013,0.20491,0.049631,0.24221,1.6158,0.59908,0.042345,0.068421,14.6403,MAP_A
2,3,0.32531,0.53071,0.21229,0.25986,0.16587,0.0040586,0.32138,0.53415,0.21523,0.288,0.168,0.01,0.31892,0.10516,0.32974,0.059524,0.40294,0.034722,0.059524,9.4068,MAP_A
2,2,0.52973,0.32629,,0.23782,0.2305,,0.32138,0.53464,,0.309,0.208,,0.20393,0.063882,0.31325,1.4856,0.6011,,,9.8072,MAP_A
2,3,0.51253,0.31548,0.4172,2.1392,0.042197,0.036543,0.51892,0.31155,0.43784,3.025,0.067,0.034,0.19754,0.051597,0.26119,0.022149,0.60038,0.01124,0.50746,15.1866,MAP_A
3,3,0.49386,0.37002,0.28354,0.34573,0.25054,0.0044271,0.49091,0.36413,0.26192,0.262,0.216,0.007,0.21081,0.022113,0.1049,0.026718,0.53353,0.026718,0.032407,14.2308,MAP_A
3,2,0.50025,0.3656,,0.52013,0.02752,,0.50467,0.36167,,0.595,0.035,,0.13514,0.026044,0.19273,0.058824,0.71665,,,14.8,MAP_A
3,3,0.50172,0.36462,0.28403,0.56557,0.12731,0.0060095,0.50713,0.36069,0.27224,0.556,0.234,0.008,0.21818,0.044717,0.20495,0.014388,0.53682,0.014388,0.034188,13.75,MAP_A
3,3,0.50074,0.3769,0.27715,0.30676,0.12622,0.0036678,0.50369,0.38182,0.27174,0.342,0.101,0.006,0.22408,0.025061,0.11184,0.017544,0.53951,0.017544,0.059406,13.3882,MAP_A
3,2,0.35528,0.50713,,0.64681,0.13277,,0.35823,0.51007,,1.205,0.226,,0.15233,0.041278,0.27097,5.3319,0.70231,,,13.129,MAP_A
3,3,0.49877,0.36609,0.24963,0.56584,0.11373,0.0059104,0.50221,0.36216,0.24816,0.931,0.191,0.014,0.24963,0.067322,0.26969,0.015038,0.49413,0.015038,0.073298,12.0177,MAP_A
3,2,0.35971,0.50467,,0.62978,0.13993,,0.36364,0.50909,,0.967,0.195,,0.14545,0.031941,0.21959,4.959,0.71429,,,13.75,MAP_A
3,3,0.50172,0.37936,0.28747,0.41318,0.10474,0.0042813,0.50663,0.37543,0.257,0.712,0.183,0.006,0.21474,0.043243,0.20137,0.008427,0.50727,0.008427,0.032787,13.9703,MAP_A
3,3,0.50958,0.36904,0.26093,0.44221,0.059748,0.0044288,0.50614,0.3656,0.25455,0.758,0.075,0.008,0.24914,0.072727,0.29191,0.010554,0.50291,0.010554,0.10667,12.0414,MAP_A
3,3,0.49877,0.36708,0.26192,0.65948,0.026999,0.0051567,0.50123,0.36265,0.25602,1.194,0.029,0.01,0.23735,0.060442,0.25466,0.0083752,0.51078,0.0083752,0.34483,12.6398,MAP_A
3,2,0.5145,0.3484,,0.16084,0.015749,,0.51057,0.34447,,0.273,0.026,,0.16658,0.029484,0.17699,0.095238,0.67469,,,12.0059,MAP_A
3,3,0.35233,0.50319,0.27322,0.51626,0.30618,0.006397,0.3543,0.50958,0.26732,0.514,0.437,0.014,0.23047,0.027518,0.1194,0.032037,0.52459,0.027237,0.032037,13.0171,MAP_A
3,2,0.5027,0.35971,,0.3632,0.16665,,0.50663,0.35577,,0.271,0.238,,0.14349,0.026044,0.18151,0.87823,0.70223,,,13.9384,MAP_A
3,3,0.50074,0.36462,0.30369,0.32331,0.031734,0.0075807,0.50762,0.35971,0.29975,0.371,0.041,0.013,0.19754,0.038329,0.19403,0.03504,0.59051,0.03504,0.31707,15.1866,MAP_A
3,3,0.50369,0.36314,0.26388,0.39149,0.17572,0.0065205,0.5086,0.36167,0.23833,0.322,0.167,0.008,0.24029,0.053563,0.2229,0.024845,0.4686,0.024845,0.047904,12.4847,MAP_A
3,2,0.35037,0.50319,,0.49575,0.33325,,0.35184,0.50516,,0.512,0.499,,0.15332,0.02457,0.16026,1.0261,0.6965,,,13.0449,MAP_A
3,2,0.34988,0.50319,,0.45873,0.32976,,0.35184,0.50565,,0.48,0.457,,0.15381,0.023587,0.15335,1.0503,0.69582,,,13.0032,MAP_A
3,3,0.34988,0.50319,0.2059,0.5329,0.31418,0.0045267,0.35184,0.50909,0.18575,0.622,0.416,0.009,0.29779,0.07027,0.23597,0.021635,0.36486,0.014469,0.021635,10.0743,MAP_A
3,2,0.35037,0.50319,,0.54147,0.32417,,0.35184,0.50909,,0.647,0.433,,0.15332,0.025553,0.16667,1.4942,0.69112,,,13.0449,MAP_A
3,2,0.34889,0.50221,,0.49098,0.33731,,0.35037,0.50467,,0.523,0.465,,0.15381,0.025061,0.16294,1.1247,0.69426,,,13.0032,MAP_A
3,3,0.35135,0.50418,0.25111,0.51427,0.21301,0.0060399,0.35479,0.50909,0.21966,0.94,0.26,0.011,0.25356,0.051597,0.20349,0.042308,0.43147,0.011702,0.042308,11.8314,MAP_A
3,3,0.35283,0.51106,0.25946,0.063924,0.04649,0.0048163,0.51204,0.34742,0.25553,0.062,0.048,0.007,0.25209,0.020147,0.079922,0.1129,0.49904,0.1129,0.14583,11.9006,MAP_A
3,3,0.50123,0.36413,0.25651,0.56218,0.049051,0.0041548,0.50663,0.35971,0.23538,0.604,0.067,0.007,0.24521,0.071253,0.29058,0.011589,0.4646,0.011589,0.10448,12.2345,MAP_A
3,3,0.50074,0.36216,0.23784,0.43906,0.10909,0.0048244,0.50663,0.35774,0.23686,0.478,0.194,0.008,0.26339,0.081572,0.3097,0.016736,0.46751,0.016736,0.041237,11.3899,MAP_A
3,2,0.50074,0.36364,,0.51959,0.044389,,0.50663,0.35971,,0.579,0.059,,0.13759,0.027027,0.19643,0.1019,0.70999,,,14.5357,MAP_A
3,3,0.50074,0.36167,0.2398,0.40783,0.20448,0.004553,0.50713,0.35725,0.23391,0.417,0.413,0.01,0.26143,0.051106,0.19549,0.023981,0.46124,0.023981,0.024213,11.4756,MAP_A
3,3,0.50074,0.36265,0.29779,0.51092,0.057474,0.0052982,0.50663,0.35872,0.26781,0.573,0.085,0.006,0.20344,0.035872,0.17633,0.010471,0.52861,0.010471,0.070588,14.7464,MAP_A
3,2,0.50025,0.36069,,0.4222,0.15821,,0.50663,0.35627,,0.446,0.304,,0.14005,0.024079,0.17193,0.68161,0.7032,,,14.2807,MAP_A
3,3,0.50909,0.35627,0.18526,0.68805,0.050295,0.0052649,0.50565,0.35233,0.20541,1.136,0.046,0.009,0.32432,0.085504,0.26364,0.0079225,0.40622,0.0079225,0.19565,9.25,MAP_A
3,2,0.51204,0.35577,,0.4569,0.23041,,0.50762,0.35184,,0.812,0.333,,0.15676,0.028993,0.18495,0.4101,0.69313,,,12.7586,MAP_A
3,3,0.50909,0.35725,0.22654,0.48372,0.10779,0.005062,0.50565,0.35332,0.20246,0.834,0.139,0.009,0.28305,0.075676,0.26736,0.010791,0.40039,0.010791,0.064748,10.599,MAP_A
3,3,0.51057,0.35676,0.17101,0.3758,0.36647,0.0048556,0.35283,0.50663,0.17543,0.687,0.669,0.009,0.34005,0.049631,0.14595,0.013453,0.34627,0.0131,0.013453,8.8223,MAP_A
3,2,0.35577,0.51302,,0.45935,0.29426,,0.35184,0.5086,,0.871,0.455,,0.15774,0.021622,0.13707,1.9143,0.69179,,,12.6791,MAP_A
3,3,0.35479,0.50221,0.18722,0.9789,0.18595,0.0050258,0.35037,0.51007,0.18084,0.953,0.202,0.008,0.31548,0.082064,0.26012,0.039604,0.35453,0.0083945,0.039604,9.5093,MAP_A
3,3,0.50172,0.35823,0.26732,0.40728,0.2524,0.0037899,0.50319,0.35577,0.24865,0.37,0.306,0.006,0.23489,0.036364,0.15481,0.016216,0.49414,0.016216,0.019608,12.772,MAP_A
3,3,0.50074,0.36462,0.24963,0.63128,0.028182,0.0069641,0.50418,0.35971,0.24963,0.705,0.048,0.015,0.2516,0.072236,0.28711,0.021277,0.49513,0.021277,0.3125,11.9238,MAP_A
3,3,0.50074,0.36118,0.19607,0.42053,0.10037,0.0079174,0.50418,0.35676,0.18919,0.453,0.174,0.009,0.30516,0.073219,0.23994,0.019868,0.37524,0.019868,0.051724,9.8309,MAP_A
3,3,0.50172,0.35676,0.24963,0.3355,0.29091,0.0043554,0.35135,0.50663,0.22211,0.256,0.239,0.007,0.25258,0.044717,0.17704,0.029289,0.43841,0.027344,0.029289,11.8774,MAP_A
3,3,0.49828,0.36364,0.29238,0.74895,0.019571,0.0050437,0.50172,0.35774,0.29091,1.052,0.03,0.011,0.20639,0.045209,0.21905,0.010456,0.57982,0.010456,0.36667,14.5357,MAP_A
3,3,0.49828,0.36216,0.27862,0.69158,0.047314,0.0054264,0.50123,0.35725,0.28157,1.039,0.074,0.013,0.22015,0.052088,0.23661,0.012512,0.56176,0.012512,0.17568,13.6272,MAP_A
3,2,0.49779,0.36413,,0.95859,0.014978,,0.50074,0.35872,,1.483,0.026,,0.13415,0.026536,0.1978,0.017532,0.71639,,,14.9084,MAP_A
3,2,0.50123,0.36364,,0.60098,0.073712,,0.50565,0.35921,,0.701,0.127,,0.13808,0.047174,0.34164,0.18117,0.7104,,,14.484,MAP_A
3,3,0.49877,0.36855,0.26634,0.77614,0.010018,0.0061881,0.50172,0.36413,0.27273,0.983,0.02,0.012,0.23292,0.057002,0.24473,0.012208,0.54358,0.012208,0.6,12.8797,MAP_A
3,2,0.50025,0.36364,,0.57818,0.05077,,0.50221,0.35921,,0.726,0.078,,0.1371,0.02801,0.2043,0.10744,0.71526,,,14.5878,MAP_A
3,2,0.49828,0.36167,,0.65313,0.039311,,0.50123,0.35676,,1.033,0.061,,0.1371,0.027518,0.20072,0.059051,0.71176,,,14.5878,MAP_A
3,2,0.50123,0.36069,,0.60139,0.10091,,0.50516,0.35627,,0.712,0.174,,0.14103,0.037346,0.26481,0.24438,0.70525,,,14.1812,MAP_A
3,2,0.50074,0.36216,,0.61096,0.039798,,0.50467,0.35774,,0.72,0.057,,0.13907,0.02801,0.20141,0.079167,0.70886,,,14.3816,MAP_A
3,3,0.50025,0.36167,0.26241,0.36183,0.087954,0.0042449,0.50713,0.35725,0.25356,0.398,0.138,0.007,0.23833,0.051597,0.21649,0.017588,0.5,0.017588,0.050725,12.5876,MAP_A
3,2,0.49287,0.35479,,0.29538,0.24219,,0.48993,0.36118,,0.229,0.215,,0.13857,0.02113,0.15248,0.93886,0.73721,,,14.4326,MAP_A
3,2,0.50025,0.36167,,0.29758,0.055525,,0.50762,0.35528,,0.329,0.044,,0.13907,0.031941,0.22968,0.13374,0.6999,,,14.3816,MAP_A
3,3,0.50319,0.36265,0.29533,0.7709,0.040851,0.0049125,0.5027,0.35774,0.26536,1.291,0.056,0.006,0.20835,0.046683,0.22406,0.0046476,0.52786,0.0046476,0.10714,14.3986,MAP_A
3,3,0.49631,0.38182,0.32678,0.18463,0.017938,0.004399,0.49975,0.38575,0.30025,0.336,0.021,0.008,0.17002,0.023096,0.13584,0.02381,0.60079,0.02381,0.38095,17.6445,MAP_A
3,3,0.48108,0.38034,0.57789,0.18381,0.036742,0.02388,0.48698,0.57297,0.38771,0.285,0.037,0.025,0.19803,0.02457,0.12407,0.67568,0.67667,0.087719,0.67568,15.1489,MAP_A
3,3,0.49091,0.38084,0.19214,0.23365,0.080031,0.0043517,0.48649,0.38477,0.21474,0.328,0.073,0.007,0.29926,0.079115,0.26437,0.021341,0.44141,0.021341,0.09589,10.0246,MAP_A
3,3,0.50074,0.37248,0.29042,0.66316,0.062902,0.0045868,0.50516,0.36806,0.29877,0.76,0.092,0.009,0.21081,0.040786,0.19347,0.011842,0.59144,0.011842,0.097826,14.2308,MAP_A
3,3,0.50074,0.3715,0.30614,0.58216,0.08997,0.0052711,0.50467,0.36708,0.28796,0.735,0.148,0.005,0.19509,0.041769,0.21411,0.0068027,0.57059,0.0068027,0.033784,15.3778,MAP_A
3,2,0.36757,0.50319,,0.57725,0.37886,,0.36511,0.50762,,0.686,0.312,,0.13612,0.014742,0.1083,2.1987,0.71926,,,14.6931,MAP_A
3,2,0.50123,0.3715,,0.55645,0.090313,,0.50565,0.36757,,0.704,0.147,,0.13022,0.03145,0.24151,0.20881,0.72692,,,15.3585,MAP_A
3,3,0.49975,0.36855,0.26093,0.43632,0.33735,0.0048183,0.36511,0.50319,0.27076,0.6,0.433,0.009,0.23931,0.048649,0.20329,0.020785,0.53809,0.015,0.020785,12.5359,MAP_A
3,3,0.50025,0.37052,0.28894,0.54396,0.09924,0.004341,0.50467,0.36658,0.28452,0.703,0.171,0.007,0.21179,0.049631,0.23434,0.0099573,0.56378,0.0099573,0.040936,14.1647,MAP_A
3,3,0.50025,0.37052,0.27224,0.51314,0.088924,0.0047657,0.50467,0.36708,0.26781,0.67,0.144,0.011,0.2285,0.058968,0.25806,0.016418,0.53067,0.016418,0.076389,13.129,MAP_A
3,2,0.36708,0.5027,,0.54326,0.36086,,0.36413,0.50663,,0.593,0.286,,0.13612,0.015233,0.11191,2.0734,0.71872,,,14.6931,MAP_A
3,2,0.36364,0.5086,,0.68964,0.34651,,0.36118,0.50516,,1.555,0.604,,0.14545,0.019165,0.13176,2.5745,0.71498,,,13.75,MAP_A
3,3,0.50172,0.36609,0.25897,0.42388,0.37447,0.006584,0.36216,0.50713,0.26536,0.672,0.67,0.009,0.24324,0.035381,0.14545,0.013433,0.52326,0.013393,0.013433,12.3333,MAP_A
3,3,0.35577,0.49533,0.25602,0.61911,0.12202,0.0077362,0.35774,0.5086,0.2516,0.73,0.162,0.011,0.2398,0.041278,0.17213,0.067901,0.49469,0.015068,0.067901,12.5102,MAP_A
3,2,0.49828,0.36904,,0.39676,0.077014,,0.50123,0.3656,,0.606,0.107,,0.12973,0.026536,0.20455,0.17657,0.72941,,,15.4167,MAP_A
3,3,0.5027,0.36609,0.27715,0.37774,0.28664,0.0046242,0.50713,0.36118,0.27371,0.292,0.254,0.008,0.22604,0.029484,0.13043,0.027397,0.53973,0.027397,0.031496,13.2717,MAP_A
3,2,0.49681,0.36413,,0.70318,0.016443,,0.49975,0.35823,,1.354,0.021,,0.13317,0.02457,0.1845,0.01551,0.71681,,,15.0185,MAP_A
3,3,0.50074,0.36511,0.21916,0.45563,0.14238,0.0055531,0.50663,0.36167,0.21622,0.707,0.225,0.01,0.28206,0.071744,0.25436,0.014144,0.42677,0.014144,0.044444,10.6359,MAP_A
3,2,0.36069,0.5027,,0.87681,0.27766,,0.35872,0.50663,,1.238,0.264,,0.14251,0.021622,0.15172,4.6894,0.70805,,,14.0345,MAP_A
3,2,0.50025,0.3656,,0.48139,0.1771,,0.50565,0.36216,,0.734,0.297,,0.13514,0.021622,0.16,0.40463,0.71623,,,14.8,MAP_A
3,2,0.49926,0.36708,,0.39797,0.19225,,0.50369,0.36314,,0.583,0.386,,0.13268,0.018182,0.13704,0.66209,0.72098,,,15.0741,MAP_A
3,3,0.49189,0.36757,0.20147,0.32587,0.22458,0.0056774,0.36314,0.50713,0.19853,0.471,0.346,0.008,0.29091,0.073219,0.25169,0.023121,0.39147,0.016985,0.023121,10.3125,MAP_A
3,2,0.50467,0.37297,,0.55117,0.022927,,0.50762,0.36904,,0.498,0.021,,0.13219,0.025553,0.19331,0.042169,0.72701,,,15.1301,MAP_A
3,3,0.49287,0.36167,0.20344,0.30263,0.093956,0.0055693,0.49091,0.35725,0.20639,0.244,0.127,0.008,0.28993,0.072236,0.24915,0.032787,0.42042,0.032787,0.062992,10.3475,MAP_A
3,3,0.35037,0.50172,0.19902,0.37476,0.3486,0.004388,0.50418,0.35184,0.19754,0.496,0.381,0.007,0.30319,0.059459,0.19611,0.014113,0.39181,0.014113,0.018373,9.8947,MAP_A
4,3,0.50663,0.31548,0.39459,0.26385,0.027473,0.0051208,0.50762,0.31155,0.3941,0.355,0.053,0.009,0.19165,0.063391,0.33077,0.1493,0.61375,0.025352,0.16981,15.6538,MAP_A
4,2,0.32678,0.19263,,0.31432,0.0047882,,0.32285,0.19853,,0.426,0.007,,0.13464,0.041278,0.30657,0.016432,0.61492,,,14.854,MAP_A
4,2,0.32678,0.20147,,0.23277,0.0061353,,0.32285,0.20835,,0.333,0.008,,0.1258,0.032432,0.25781,0.024024,0.64536,,,15.8984,MAP_A
4,2,0.3258,0.23833,,0.24646,0.0079498,,0.32138,0.23096,,0.425,0.014,,0.087961,0.012776,0.14525,0.032941,0.71865,,,22.7374,MAP_A
4,2,0.32138,0.21966,,0.39824,0.0050414,,0.31597,0.19705,,0.721,0.008,,0.10221,0.02113,0.20673,0.011096,0.62364,,,19.5673,MAP_A
4,1,0.32826,,,0.3755,,,0.32285,,,0.491,,,0.0004914,0,0,,,,,2035,MAP_A
4,2,0.3258,0.22654,,0.38338,0.0061505,,0.3199,0.19853,,0.566,0.008,,0.099754,0.025553,0.25616,0.014134,0.62058,,,20.0493,MAP_A
4,2,0.32236,0.2516,,0.17232,0.0044744,,0.31843,0.23096,,0.24,0.009,,0.071253,0.002457,0.034483,0.0375,0.72531,,,28.069,MAP_A
4,3,0.33857,0.48403,0.22113,0.12763,0.021597,0.0046143,0.34054,0.49631,0.20295,0.249,0.028,0.007,0.26339,0.036364,0.13806,0.25,0.40891,0.028112,0.25,11.3899,MAP_A
4,1,0.31499,,,1.147,,,0.31204,,,1.67,,,0.0004914,0,0,,,,,2035,MAP_A
4,2,0.52039,0.34939,,0.45885,0.19799,,0.52383,0.34545,,0.421,0.138,,0.1715,0.032432,0.18911,0.32779,0.65947,,,11.6619,MAP_A
4,2,0.31744,0.24373,,0.19039,0.0049365,,0.314,0.24423,,0.357,0.007,,0.074201,0.013268,0.17881,0.019608,0.77778,,,26.9536,MAP_A
4,3,0.31744,0.50762,0.21425,0.053379,0.021512,0.0045433,0.31351,0.51253,0.19902,0.09,0.032,0.008,0.29386,0.088943,0.30268,0.25,0.3883,0.088889,0.25,10.209,MAP_A
4,3,0.31794,0.51057,0.18378,0.041109,0.02664,0.0085103,0.3145,0.50958,0.23096,0.068,0.037,0.014,0.32727,0.041278,0.12613,0.37838,0.45323,0.20588,0.37838,9.1667,MAP_A
4,2,0.314,0.22064,,0.28409,0.0042817,,0.31106,0.21474,,0.632,0.009,,0.093857,0.0039312,0.041885,0.014241,0.69036,,,21.3089,MAP_A
4,1,0.30909,,,0.34182,,,0.3086,,,0.292,,,0.0004914,0,0,,,,,2035,MAP_A
4,2,0.31744,0.22408,,0.1859,0.0045698,,0.314,0.22015,,0.351,0.009,,0.093857,0.025061,0.26702,0.025641,0.7011,,,21.3089,MAP_A
4,2,0.31597,0.2231,,0.1923,0.0037082,,0.31204,0.21671,,0.388,0.006,,0.093366,0.0014742,0.015789,0.015464,0.69449,,,21.4211,MAP_A
4,3,0.3317,0.51007,0.2231,0.049906,0.02383,0.0075915,0.3145,0.50811,0.22457,0.089,0.033,0.011,0.28747,0.034398,0.11966,0.33333,0.44197,0.1236,0.33333,10.4359,MAP_A
4,3,0.32776,0.52138,0.42408,0.22641,0.042651,0.012244,0.32334,0.51744,0.41081,0.36,0.068,0.008,0.1941,0.050123,0.25823,5.2941,0.62488,0.022222,0.11765,15.4557,MAP_A
4,3,0.32826,0.4914,0.20442,0.30685,0.085333,0.0045206,0.32285,0.51106,0.19803,0.584,0.119,0.008,0.28747,0.081081,0.28205,0.067227,0.3875,0.013699,0.067227,10.4359,MAP_A
4,3,0.48649,0.35184,0.20393,0.036763,0.036564,0.011114,0.50663,0.36953,0.20049,0.045,0.035,0.013,0.28305,0.026536,0.09375,0.28889,0.39573,0.28889,0.37143,10.599,MAP_A
4,2,0.35872,0.53661,,0.63751,0.20347,,0.3543,0.54103,,1.154,0.306,,0.17838,0.020147,0.11295,3.7712,0.65486,,,11.2121,MAP_A
4,3,0.3602,0.53317,0.2172,0.73736,0.10159,0.0060324,0.35577,0.53907,0.22359,1.33,0.161,0.012,0.31646,0.073219,0.23137,0.074534,0.41477,0.0090226,0.074534,9.4798,MAP_A
4,2,0.35872,0.53317,,0.74568,0.10147,,0.35479,0.53907,,1.347,0.16,,0.17494,0.026536,0.15169,8.4187,0.65816,,,11.4326,MAP_A
4,2,0.3602,0.53268,,0.74761,0.096266,,0.35577,0.53857,,1.352,0.151,,0.17297,0.023096,0.13352,8.9536,0.66058,,,11.5625,MAP_A
4,2,0.35872,0.53317,,0.73307,0.10264,,0.3543,0.53907,,1.339,0.17,,0.17494,0.026536,0.15169,7.8765,0.65725,,,11.4326,MAP_A
4,2,0.35921,0.53317,,0.75797,0.089811,,0.35528,0.53907,,1.367,0.145,,0.17445,0.025061,0.14366,9.4276,0.65907,,,11.4648,MAP_A
4,2,0.35971,0.53366,,0.70834,0.10738,,0.35528,0.53956,,1.277,0.174,,0.17445,0.025553,0.14648,7.3391,0.65847,,,11.4648,MAP_A
4,3,0.34988,0.48354,0.17641,0.23451,0.07136,0.004595,0.35774,0.48452,0.18821,0.321,0.097,0.01,0.30762,0.061916,0.20128,0.10309,0.38844,0.031153,0.10309,9.7524,MAP_A
4,3,0.34152,0.51351,0.23784,0.42241,0.067232,0.004922,0.33661,0.48305,0.24423,0.562,0.081,0.007,0.27617,0.082555,0.29893,0.08642,0.5056,0.012456,0.08642,10.863,MAP_A
4,2,0.33857,0.24373,,0.59684,0.0065551,,0.33317,0.24521,,0.902,0.01,,0.095332,0.013759,0.14433,0.011086,0.73599,,,20.9794,MAP_A
4,2,0.29287,0.20983,,0.1923,0.015406,,0.28993,0.21376,,0.228,0.019,,0.083538,0.016708,0.2,0.083333,0.73729,,,23.9412,MAP_A
4,1,0.3027,,,0.14755,,,0.29828,,,0.202,,,0.0004914,0,0,,,,,2035,MAP_A
4,3,0.31351,0.51744,0.43342,0.17039,0.038086,0.012918,0.30958,0.53366,0.43931,0.133,0.047,0.019,0.20442,0.030958,0.15144,2.8298,0.58011,0.14286,0.40426,14.6755,MAP_A
4,2,0.30467,0.20246,,0.40622,0.0050221,,0.31007,0.18575,,0.389,0.009,,0.1027,0.022113,0.21531,0.023136,0.59905,,,19.4737,MAP_A
4,3,0.34693,0.51253,0.2516,0.09889,0.089993,0.0045897,0.50614,0.34103,0.24816,0.128,0.087,0.01,0.26143,0.044226,0.16917,0.078125,0.49029,0.078125,0.11494,11.4756,MAP_A
4,2,0.31499,0.19558,,1.1303,0.0053407,,0.31204,0.19803,,2.09,0.009,,0.1199,0.036855,0.30738,0.0043062,0.63465,,,16.6803,MAP_A
4,2,0.35135,0.52629,,0.14299,0.12107,,0.34496,0.50811,,0.146,0.128,,0.17543,0.036364,0.20728,1.1406,0.67892,,,11.4006,MAP_A
4,2,0.34988,0.18378,,0.23579,0.006215,,0.34496,0.17838,,0.181,0.011,,0.16658,0.031941,0.19174,0.060773,0.51709,,,12.0059,MAP_A
4,3,0.32875,0.51007,0.17887,0.083634,0.025229,0.0048633,0.32482,0.51302,0.17543,0.122,0.037,0.01,0.3317,0.085504,0.25778,0.27027,0.34195,0.081967,0.27027,9.0444,MAP_A
4,3,0.30663,0.53366,0.39754,0.068656,0.027479,0.0087651,0.3027,0.49877,0.39263,0.056,0.033,0.013,0.22752,0.039312,0.17279,1.697,0.6069,0.23214,0.39394,13.1857,MAP_A
4,2,0.32383,0.20393,,0.21607,0.0045686,,0.32727,0.19803,,0.236,0.007,,0.12039,0.016216,0.13469,0.029661,0.60511,,,16.6122,MAP_A
4,2,0.32924,0.2059,,0.53382,0.0049409,,0.3258,0.20442,,0.732,0.009,,0.12383,0.039312,0.31746,0.012295,0.62745,,,16.1508,MAP_A
4,1,0.33268,,,0.61401,,,0.32826,,,0.747,,,0.0004914,0,0,,,,,2035,MAP_A
4,3,0.31646,0.24128,0.23538,0.13406,0.0081251,0.0070256,0.31204,0.24373,0.20786,0.203,0.013,0.005,0.081572,0.009828,0.12048,0.024631,0.66614,0.024631,0.38462,36.7771,MAP_A
4,3,0.31941,0.50909,0.45258,0.16223,0.049561,0.019981,0.31351,0.50565,0.42555,0.114,0.078,0.014,0.19017,0.047666,0.25065,1.4615,0.62002,0.12281,0.17949,15.7752,MAP_A
4,3,0.28894,0.4457,0.51007,0.12103,0.018849,0.018393,0.29435,0.44816,0.51548,0.128,0.03,0.026,0.22162,0.08059,0.36364,4.9231,0.57102,0.20312,0.86667,13.5366,MAP_A
4,2,0.38182,0.30909,,0.21584,0.0059093,,0.38722,0.30811,,0.36,0.01,,0.073219,0.0019656,0.026846,0.027778,0.79569,,,27.3154,MAP_A
4,3,0.31695,0.51253,0.23735,0.0951,0.01871,0.0032596,0.33366,0.50713,0.23636,0.09,0.027,0.006,0.27568,0.047174,0.17112,0.22222,0.46609,0.066667,0.22222,10.8824,MAP_A
4,2,0.34349,0.19705,,0.36438,0.0047371,,0.33808,0.18329,,0.224,0.007,,0.14693,0.037346,0.25418,0.03125,0.54215,,,13.612,MAP_A
4,2,0.3258,0.51204,,0.089394,0.024378,,0.32187,0.51253,,0.148,0.032,,0.18673,0.05602,0.3,4.625,0.628,,,10.7105,MAP_A
4,3,0.33563,0.50467,0.22703,0.046889,0.021939,0.0059995,0.3312,0.49975,0.22211,0.094,0.031,0.014,0.27813,0.031941,0.11484,0.45161,0.44444,0.14894,0.45161,10.7862,MAP_A
4,3,0.51351,0.36265,0.23194,0.040405,0.020326,0.0051557,0.51155,0.36118,0.2226,0.056,0.032,0.008,0.28206,0.041278,0.14634,0.14286,0.43516,0.14286,0.25,10.6359,MAP_A
4,3,0.35184,0.51155,0.42359,0.060338,0.031414,0.0045191,0.32826,0.50811,0.42801,0.07,0.042,0.008,0.1602,0.029484,0.18405,1.6667,0.64603,0.11429,0.19048,18.727,MAP_A
