id,active_areas_number,Dominant_peak,Dominant_peak_time,Subdominant_peak,Subdominant_peak_time,Minor_peak,Minor_peak_time,Dominant_peak_env,Dominant_peak_env_time,Subdominant_peak_env,Subdominant_peak_env_time,Minor_peak_env,Minor_peak_env_time,First_peak,First_peak_time,Second_peak,Second_peak_time,Third_peak,Third_peak_time,First_peak_env,First_peak_env_time,Second_peak_env,Second_peak_env_time,Third_peak_env,Third_peak_env_time,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,minor_to_dominant_ratio,minor_to_subdominant_ratio,n_active_areas_on_duration_ratio,cross_peak_TM1,cross_peak_time_TM1,cross_energy_TM1,cross_peak_TM2,cross_peak_time_TM2,cross_energy_TM2,Dominant_AvgPowLF,Dominant_AvgPowMF,Dominant_AvgPowHF,Subdominant_AvgPowLF,Subdominant_AvgPowMF,Subdominant_AvgPowHF,Minor_AvgPowLF,Minor_AvgPowMF,Minor_AvgPowHF,First_AvgPowLF,First_AvgPowMF,First_AvgPowHF,Second_AvgPowLF,Second_AvgPowMF,Second_AvgPowHF,Third_AvgPowLF,Third_AvgPowMF,Third_AvgPowHF,First_max_Power_HF,First_max_Power_MF,First_max_Power_LF,Second_max_Power_HF,Second_max_Power_MF,Second_max_Power_LF,Third_max_Power_HF,Third_max_Power_MF,Third_max_Power_LF,First_min_Power_HF,First_min_Power_MF,First_min_Power_LF,Second_min_Power_HF,Second_min_Power_MF,Second_min_Power_LF,Third_min_Power_HF,Third_min_Power_MF,Third_min_Power_LF,First_Power_std_HF,First_Power_std_MF,First_Power_std_LF,Second_Power_std_HF,Second_Power_std_MF,Second_Power_std_LF,Third_Power_std_HF,Third_Power_std_MF,Third_Power_std_LF,Fragmentation,App,class
6,3,0.274,0.47273,0.05,0.3086,0.012,0.58378,0.19103,0.47469,0.034692,0.314,0.0073999,0.5602,0.05,0.3086,0.274,0.47273,0.012,0.58378,0.034692,0.314,0.19103,0.47469,0.0073999,0.5602,0.35184,0.027518,0.078212,0.18248,0.70833,0.18248,1,8.5265,0.30903,0.48993,0.0026866,0.13815,0.49975,0.00091598,4.586e-05,2.5349e-06,3.4215e-07,7.9928e-07,1.2277e-07,1.3968e-07,3.4085e-08,1.7878e-08,9.188e-09,2.5349e-06,4.586e-05,3.4215e-07,1.2277e-07,7.9928e-07,1.3968e-07,1.7878e-08,3.4085e-08,9.188e-09,2.2148e-05,0.00035447,5.1135e-07,3.8235e-06,2.9455e-05,2.8697e-07,2.323e-07,8.6901e-07,1.0511e-07,2.2022e-11,2.2461e-09,1.7235e-08,4.2344e-10,3.4274e-09,1.3131e-08,6.3967e-11,4.3886e-11,4.0571e-11,5.1874e-06,9.0537e-05,1.419e-07,3.7023e-07,2.7557e-06,6.877e-08,2.6083e-08,6.4322e-08,1.3689e-08,18,0.13,Indifferent
6,2,0.277,0.47322,0.1,0.30811,,,0.19852,0.47469,0.072686,0.31302,,,0.1,0.30811,0.277,0.47322,,,0.072686,0.31302,0.19852,0.47469,,,0.31007,0.012285,0.03962,0.36101,0.71707,0.36101,1,6.4501,0.25275,0.49189,0.0022395,0.11656,0.45405,0.00084834,6.1118e-05,9.9008e-06,,1.1223e-06,5.1652e-07,,3.8038e-08,3.8753e-08,,9.9008e-06,6.1118e-05,,5.1652e-07,1.1223e-06,,3.8753e-08,3.8038e-08,,9.6708e-05,0.00045009,,2.0935e-05,4.4303e-05,,1.8025e-07,7.0224e-07,,4.4134e-11,4.2259e-10,,1.0053e-09,3.6124e-10,,9.2042e-12,1.91e-12,,2.2566e-05,0.00012197,,2.2188e-06,4.2412e-06,,3.9486e-08,5.8575e-08,,15,0.082,Indifferent
6,2,0.224,0.31057,0.172,0.47617,,,0.1535,0.31499,0.13832,0.47666,,,0.224,0.31057,0.172,0.47617,,,0.1535,0.31499,0.13832,0.47666,,,0.32138,0.011794,0.036697,1.3023,0.86667,1,1.3023,6.2232,0.24517,0.49484,0.002006,0.10714,0.45651,0.00071006,3.5948e-05,4.1359e-05,,3.3133e-06,5.1469e-07,,3.1578e-08,3.3925e-08,,3.5948e-05,4.1359e-05,,3.3133e-06,5.1469e-07,,3.1578e-08,3.3925e-08,,0.00040639,0.00042427,,0.00015159,1.3337e-05,,4.0108e-07,4.2996e-07,,1.7676e-11,2.146e-09,,1.6126e-10,5.764e-10,,4.1463e-12,4.1463e-12,,9.4594e-05,8.6286e-05,,1.6715e-05,1.32e-06,,4.4609e-08,4.034e-08,,15,0.065,Indifferent
6,2,0.313,0.30958,0.148,0.47273,,,0.20577,0.314,0.12141,0.47666,,,0.313,0.30958,0.148,0.47273,,,0.20577,0.314,0.12141,0.47666,,,0.30614,0.015725,0.051364,2.1149,0.78495,1,2.1149,6.5329,0.2104,0.49435,0.0016073,0.097631,0.45553,0.00057949,6.9331e-05,3.2694e-05,,8.0982e-06,2.7636e-07,,3.574e-08,3.9937e-08,,6.9331e-05,3.2694e-05,,8.0982e-06,2.7636e-07,,3.574e-08,3.9937e-08,,0.000717,0.00033916,,0.00029716,7.5953e-06,,2.4341e-07,5.7783e-07,,6.404e-10,4.4685e-11,,1.1062e-09,1.5917e-10,,2.1304e-10,3.0579e-11,,0.00017653,6.8115e-05,,3.6284e-05,6.6816e-07,,3.7969e-08,6.1059e-08,,16,0.117,Indifferent
6,2,0.215,0.4742,0.1,0.30909,,,0.15689,0.47518,0.064652,0.31351,,,0.1,0.30909,0.215,0.4742,,,0.064652,0.31351,0.15689,0.47518,,,0.30369,0.010319,0.033981,0.46512,0.67464,0.46512,1,6.5858,0.2837,0.49091,0.0023704,0.12792,0.50074,0.00086593,3.7811e-05,9.4318e-06,,4.3373e-07,4.6558e-07,,4.3962e-08,2.4049e-08,,9.4318e-06,3.7811e-05,,4.6558e-07,4.3373e-07,,2.4049e-08,4.3962e-08,,7.7204e-05,0.00028437,,1.7316e-05,1.7195e-05,,1.5404e-07,4.8769e-07,,2.9535e-09,1.3642e-08,,2.6784e-09,7.9902e-10,,4.8269e-11,1.1759e-11,,1.9478e-05,7.4416e-05,,1.9772e-06,1.5056e-06,,2.5259e-08,6.8565e-08,,23,0.084,Indifferent
6,2,0.22,0.47371,0.115,0.3086,,,0.16763,0.47617,0.080491,0.31351,,,0.115,0.3086,0.22,0.47371,,,0.080491,0.31351,0.16763,0.47617,,,0.34644,0.013759,0.039716,0.52273,1.1582,0.52273,1,5.773,0.27542,0.49287,0.0024913,0.13054,0.45553,0.00092274,5.1378e-05,1.0436e-05,,5.4884e-07,6.2728e-07,,3.5506e-08,2.3441e-08,,1.0436e-05,5.1378e-05,,6.2728e-07,5.4884e-07,,2.3441e-08,3.5506e-08,,0.00011908,0.00046508,,2.9452e-05,2.1404e-05,,2.1214e-07,4.0304e-07,,8.6087e-11,2.4807e-09,,2.6809e-10,1.3316e-10,,8.0142e-12,5.7032e-11,,2.6586e-05,0.00010597,,3.0124e-06,1.8982e-06,,2.6106e-08,5.2272e-08,,17,0.053,Indifferent
6,2,0.287,0.30909,0.148,0.47666,,,0.1937,0.31302,0.12103,0.47764,,,0.287,0.30909,0.148,0.47666,,,0.1937,0.31302,0.12103,0.47764,,,0.31351,0.015233,0.048589,1.9392,0.81538,1,1.9392,6.3793,0.21613,0.49484,0.001697,0.10058,0.45651,0.00063045,5.3923e-05,3.6328e-05,,5.5904e-06,2.3434e-07,,4.576e-08,3.286e-08,,5.3923e-05,3.6328e-05,,5.5904e-06,2.3434e-07,,4.576e-08,3.286e-08,,0.0006407,0.00038925,,0.00024022,6.7395e-06,,1.0608e-06,2.779e-07,,3.5784e-09,2.282e-10,,7.8882e-09,4.8125e-11,,8.9189e-12,1.4129e-12,,0.00014727,7.5839e-05,,2.7014e-05,5.6461e-07,,8.317e-08,4.5356e-08,,12,0.108,Indifferent
6,2,0.379,0.31057,0.12,0.47813,,,0.24944,0.3145,0.10045,0.47961,,,0.379,0.31057,0.12,0.47813,,,0.24944,0.3145,0.10045,0.47961,,,0.33563,0.015233,0.045388,3.1583,1.0354,1,3.1583,5.959,0.18284,0.4973,0.0012813,0.082147,0.45799,0.00046311,7.9509e-05,2.9252e-05,,1.0829e-05,1.8281e-07,,6.058e-08,3.5342e-08,,7.9509e-05,2.9252e-05,,1.0829e-05,1.8281e-07,,6.058e-08,3.5342e-08,,0.0010541,0.00032764,,0.00048381,1.6345e-06,,1.1336e-06,2.2984e-07,,1.2674e-10,9.4439e-09,,9.3214e-11,1.946e-10,,1.6372e-11,1.9096e-11,,0.00023401,6.128e-05,,5.3992e-05,2.0701e-07,,1.4761e-07,4.3567e-08,,14,0.147,Indifferent
6,2,0.187,0.47322,0.12,0.30762,,,0.14197,0.47568,0.08009,0.31253,,,0.12,0.30762,0.187,0.47322,,,0.08009,0.31253,0.14197,0.47568,,,0.30516,0.011794,0.038647,0.64171,0.6798,0.64171,1,6.5539,0.28733,0.49238,0.0025435,0.12781,0.50172,0.00091098,3.7883e-05,1.3336e-05,,5.5878e-07,6.3741e-07,,4.34e-08,2.8387e-08,,1.3336e-05,3.7883e-05,,6.3741e-07,5.5878e-07,,2.8387e-08,4.34e-08,,0.00011755,0.0003393,,2.5606e-05,2.3145e-05,,1.8358e-07,8.8602e-07,,7.513e-09,3.353e-11,,6.6536e-10,5.2572e-10,,5.9578e-11,2.1171e-11,,2.9362e-05,7.6391e-05,,2.8276e-06,2.0723e-06,,3.1165e-08,8.2707e-08,,19,0.037,Indifferent
6,3,0.553,0.47076,0.05,0.30319,0.012,0.57936,0.38227,0.46781,0.032307,0.30909,0.0068223,0.58084,0.05,0.30319,0.553,0.47076,0.012,0.57936,0.032307,0.30909,0.38227,0.46781,0.0068223,0.58084,0.34152,0.053563,0.15683,0.090416,0.62679,0.090416,1,8.7842,0.24622,0.48796,0.0018111,0.11844,0.4973,0.000732,0.00015393,3.729e-06,1.8579e-07,6.7749e-06,1.4257e-07,1.447e-07,6.1203e-08,3.2104e-08,2.9553e-08,3.729e-06,0.00015393,1.8579e-07,1.4257e-07,6.7749e-06,1.447e-07,3.2104e-08,6.1203e-08,2.9553e-08,2.0646e-05,0.0013942,3.6846e-07,2.3631e-06,0.00029793,3.2633e-07,1.7227e-07,1.6303e-06,1.4582e-07,3.5268e-09,1.9251e-11,2.9704e-08,8.1329e-10,3.6095e-10,4.2104e-09,8.5959e-13,2.1316e-11,1.537e-10,5.2696e-06,0.00032932,1.152e-07,3.2508e-07,3.1215e-05,9.8173e-08,3.9625e-08,1.4459e-07,4.0625e-08,9,0.209,Indifferent
6,2,0.581,0.47224,0.065,0.30467,,,0.42402,0.46781,0.042925,0.30909,,,0.065,0.30467,0.581,0.47224,,,0.042925,0.30909,0.42402,0.46781,,,0.3086,0.028993,0.093949,0.11188,0.75362,0.11188,1,6.4809,0.23615,0.48993,0.0017914,0.12103,0.45356,0.00072713,0.00022142,5.1376e-06,,9.0313e-06,1.8309e-07,,7.3145e-08,2.3144e-08,,5.1376e-06,0.00022142,,1.8309e-07,9.0313e-06,,2.3144e-08,7.3145e-08,,3.8742e-05,0.0017246,,3.0419e-06,0.00038898,,1.1302e-07,2.8554e-06,,2.7032e-09,1.6137e-09,,3.3153e-10,3.6357e-09,,7.3497e-12,2.0447e-11,,9.0284e-06,0.00044994,,3.9015e-07,4.0767e-05,,2.4321e-08,2.3597e-07,,8,0.123,Indifferent
6,2,0.506,0.47174,0.066,0.30418,,,0.34748,0.4683,0.043001,0.31007,,,0.066,0.30418,0.506,0.47174,,,0.043001,0.31007,0.34748,0.4683,,,0.30565,0.025061,0.081994,0.13043,0.72464,0.13043,1,6.5434,0.25646,0.48845,0.0020113,0.12075,0.49779,0.00078427,0.00013542,4.1542e-06,,4.2051e-06,1.1098e-07,,5.4498e-08,2.7299e-08,,4.1542e-06,0.00013542,,1.1098e-07,4.2051e-06,,2.7299e-08,5.4498e-08,,3.5539e-05,0.0010852,,3.147e-06,0.00020411,,1.1008e-07,1.771e-06,,1.8439e-09,4.8223e-11,,2.3545e-09,4.3083e-10,,6.7905e-11,6.1173e-13,,7.967e-06,0.00027682,,3.0768e-07,1.9991e-05,,2.7368e-08,1.3338e-07,,14,0.202,Indifferent
6,2,0.477,0.4742,0.074,0.30516,,,0.36211,0.46978,0.051471,0.30958,,,0.074,0.30516,0.477,0.4742,,,0.051471,0.30958,0.36211,0.46978,,,0.31057,0.024079,0.077532,0.15514,0.71707,0.15514,1,6.4399,0.26044,0.49386,0.0023016,0.13698,0.457,0.00089638,0.00024281,5.8782e-06,,4.8283e-06,2.0572e-07,,5.5211e-08,4.3009e-08,,5.8782e-06,0.00024281,,2.0572e-07,4.8283e-06,,4.3009e-08,5.5211e-08,,5.326e-05,0.0021499,,3.6092e-06,0.00021326,,2.6772e-07,1.4061e-06,,9.7559e-10,3.0934e-09,,3.9426e-09,1.4887e-10,,2.5525e-11,3.1801e-12,,1.1733e-05,0.00049804,,4.1561e-07,2.1714e-05,,5.1063e-08,1.1791e-07,,9,0.032,Indifferent
6,2,0.473,0.47371,0.167,0.30467,,,0.35199,0.46929,0.10652,0.31007,,,0.167,0.30467,0.473,0.47371,,,0.10652,0.31007,0.35199,0.46929,,,0.31597,0.018182,0.057543,0.35307,0.78607,0.35307,1,6.3297,0.26216,0.49287,0.0023146,0.13472,0.45602,0.00088931,0.0002131,1.946e-05,,4.8629e-06,8.1331e-07,,7.1166e-08,4.3101e-08,,1.946e-05,0.0002131,,8.1331e-07,4.8629e-06,,4.3101e-08,7.1166e-08,,0.0001884,0.0017783,,3.1612e-05,0.00021257,,7.1505e-07,8.8377e-07,,1.4572e-10,2.0921e-08,,8.2857e-10,7.7298e-10,,3.1042e-11,8.9186e-12,,4.2953e-05,0.00043113,,3.2939e-06,2.226e-05,,8.0695e-08,1.3595e-07,,10,0.06,Indifferent
6,2,0.506,0.47174,0.096,0.30221,,,0.3516,0.4688,0.062806,0.30663,,,0.096,0.30221,0.506,0.47174,,,0.062806,0.30663,0.3516,0.4688,,,0.30909,0.02113,0.068362,0.18972,0.70531,0.18972,1,6.4706,0.27598,0.48993,0.0023252,0.12994,0.49926,0.00087889,0.00015722,8.0774e-06,,4.2924e-06,3.5043e-07,,7.5538e-08,2.6444e-08,,8.0774e-06,0.00015722,,3.5043e-07,4.2924e-06,,2.6444e-08,7.5538e-08,,6.1089e-05,0.0011124,,8.9043e-06,0.0001973,,1.0721e-07,1.3553e-06,,1.3672e-09,7.2315e-10,,1.2724e-10,6.3526e-12,,7.5541e-12,2.247e-11,,1.446e-05,0.00030885,,1.0864e-06,1.9589e-05,,2.8816e-08,1.8473e-07,,10,0.182,Indifferent
6,2,0.57,0.47224,0.078,0.30172,,,0.41386,0.4688,0.048969,0.30713,,,0.078,0.30172,0.57,0.47224,,,0.048969,0.30713,0.41386,0.4688,,,0.30369,0.031941,0.10518,0.13684,0.65366,0.13684,1,6.5858,0.2528,0.49091,0.0020947,0.1272,0.45405,0.00082837,0.00024316,6.0922e-06,,7.2027e-06,2.3001e-07,,8.4957e-08,3.463e-08,,6.0922e-06,0.00024316,,2.3001e-07,7.2027e-06,,3.463e-08,8.4957e-08,,3.8022e-05,0.001606,,4.863e-06,0.00032513,,2.0377e-07,1.4196e-06,,1.7764e-09,1.0756e-08,,3.0363e-09,1.7087e-09,,1.9545e-11,4.0823e-11,,9.6387e-06,0.00047999,,5.7424e-07,3.3983e-05,,3.9874e-08,1.9125e-07,,8,0.129,Indifferent
6,2,0.304,0.47224,0.199,0.30516,,,0.23019,0.47518,0.13442,0.31007,,,0.199,0.30516,0.304,0.47224,,,0.13442,0.31007,0.23019,0.47518,,,0.32826,0.013759,0.041916,0.65461,0.91045,0.65461,1,6.0928,0.26407,0.49337,0.0025365,0.13809,0.45504,0.00093197,0.00010141,2.3832e-05,,1.8261e-06,1.7283e-06,,5.1756e-08,4.8533e-08,,2.3832e-05,0.00010141,,1.7283e-06,1.8261e-06,,4.8533e-08,5.1756e-08,,0.000271,0.00085292,,7.3024e-05,8.0445e-05,,1.1354e-06,1.0245e-06,,2.25e-10,1.7865e-09,,8.8602e-10,4.2687e-10,,9.3268e-13,1.8243e-11,,6.0395e-05,0.00020653,,7.8748e-06,7.8645e-06,,9.3511e-08,9.7201e-08,,9,0.032,Indifferent
6,2,0.39,0.47371,0.124,0.30614,,,0.28436,0.47617,0.082605,0.31106,,,0.124,0.30614,0.39,0.47371,,,0.082605,0.31106,0.28436,0.47617,,,0.30811,0.016708,0.054226,0.31795,0.7122,0.31795,1,6.4912,0.26588,0.49238,0.0022674,0.12979,0.45553,0.00086954,0.00013838,1.1587e-05,,2.4643e-06,6.2522e-07,,4.9885e-08,2.4408e-08,,1.1587e-05,0.00013838,,6.2522e-07,2.4643e-06,,2.4408e-08,4.9885e-08,,0.00011357,0.0011345,,2.631e-05,0.00011101,,3.6904e-07,4.8672e-07,,2.2628e-09,1.1239e-08,,2.747e-11,2.291e-09,,6.4166e-11,6.242e-11,,2.6419e-05,0.0002807,,2.8244e-06,1.1319e-05,,3.952e-08,8.3116e-08,,11,0.077,Indifferent
6,2,0.49,0.47174,0.082,0.30172,,,0.34338,0.4688,0.057432,0.30713,,,0.082,0.30172,0.49,0.47174,,,0.057432,0.30713,0.34338,0.4688,,,0.30221,0.024079,0.079675,0.16735,0.63768,0.16735,1,6.6179,0.26689,0.48943,0.0021815,0.12704,0.49926,0.00083954,0.00015051,6.7075e-06,,4.1648e-06,3.109e-07,,8.4889e-08,3.3262e-08,,6.7075e-06,0.00015051,,3.109e-07,4.1648e-06,,3.3262e-08,8.4889e-08,,4.9925e-05,0.0010371,,6.2697e-06,0.00020303,,1.8206e-07,1.4633e-06,,1.9933e-11,4.4773e-09,,2.671e-11,8.9062e-09,,7.0096e-12,2.8699e-12,,1.2086e-05,0.00029355,,8.1969e-07,1.9836e-05,,3.848e-08,2.0484e-07,,11,0.165,Indifferent
6,2,0.396,0.47224,0.094,0.30319,,,0.30271,0.46781,0.058223,0.30713,,,0.094,0.30319,0.396,0.47224,,,0.058223,0.30713,0.30271,0.46781,,,0.31106,0.02113,0.06793,0.23737,0.7122,0.23737,1,6.4297,0.27884,0.49238,0.0027269,0.14695,0.45455,0.0010176,0.00016798,6.786e-06,,3.5542e-06,2.8653e-07,,7.0617e-08,5.5961e-08,,6.786e-06,0.00016798,,2.8653e-07,3.5542e-06,,5.5961e-08,7.0617e-08,,5.5446e-05,0.001206,,5.9954e-06,0.00017672,,3.745e-07,1.3847e-06,,4.4566e-09,6.753e-10,,1.0084e-08,1.6787e-09,,5.047e-12,3.5903e-11,,1.2712e-05,0.00033918,,7.0038e-07,1.732e-05,,7.4016e-08,1.818e-07,,9,0.028,Indifferent
6,2,0.296,0.47322,0.181,0.30762,,,0.22705,0.47617,0.1276,0.31057,,,0.181,0.30762,0.296,0.47322,,,0.1276,0.31057,0.22705,0.47617,,,0.35627,0.014742,0.041379,0.61149,1.2183,0.61149,1,5.6138,0.27205,0.49435,0.0027117,0.14583,0.45602,0.0009888,0.00010922,2.1106e-05,,1.2798e-06,1.2591e-06,,3.2585e-08,3.9589e-08,,2.1106e-05,0.00010922,,1.2591e-06,1.2798e-06,,3.9589e-08,3.2585e-08,,0.00027167,0.00099889,,6.8984e-05,6.1372e-05,,4.5689e-07,2.9214e-07,,2.4211e-10,3.193e-09,,2.6115e-11,2.0408e-09,,2.1028e-11,8.2737e-12,,5.7224e-05,0.00022499,,6.7799e-06,5.8378e-06,,5.4406e-08,4.6291e-08,,9,0.032,Indifferent
6,2,0.418,0.47322,0.108,0.30467,,,0.29883,0.47568,0.067179,0.31007,,,0.108,0.30467,0.418,0.47322,,,0.067179,0.31007,0.29883,0.47568,,,0.3086,0.019165,0.062102,0.25837,0.71014,0.25837,1,6.4809,0.2715,0.49189,0.0023127,0.13241,0.45504,0.0009042,0.0001453,8.272e-06,,2.7825e-06,3.197e-07,,5.438e-08,2.9253e-08,,8.272e-06,0.0001453,,3.197e-07,2.7825e-06,,2.9253e-08,5.438e-08,,7.3918e-05,0.0010891,,1.1197e-05,0.00012607,,1.5775e-07,1.0419e-06,,1.8761e-09,1.7653e-08,,1.1419e-10,1.6759e-09,,1.1382e-11,1.2159e-11,,1.6897e-05,0.000289,,1.1238e-06,1.2485e-05,,3.3931e-08,1.1521e-07,,12,0.097,Indifferent
6,2,0.452,0.47224,0.073,0.30221,,,0.32912,0.46781,0.04631,0.30762,,,0.073,0.30221,0.452,0.47224,,,0.04631,0.30762,0.32912,0.46781,,,0.30074,0.023096,0.076797,0.1615,0.60849,0.1615,1,6.6503,0.27055,0.49091,0.0023284,0.13184,0.45405,0.00090969,0.00017204,5.8289e-06,,4.43e-06,2.376e-07,,7.84e-08,3.2876e-08,,5.8289e-06,0.00017204,,2.376e-07,4.43e-06,,3.2876e-08,7.84e-08,,3.8457e-05,0.0011592,,5.2219e-06,0.00022252,,2.6782e-07,1.5009e-06,,3.0243e-09,1.9949e-10,,8.5712e-09,3.9623e-10,,1.4658e-11,1.703e-11,,9.732e-06,0.0003392,,6.6647e-07,2.2223e-05,,4.8036e-08,2.138e-07,,9,0.076,Indifferent
6,2,0.269,0.47666,0.13,0.30467,,,0.21756,0.47666,0.087934,0.31007,,,0.13,0.30467,0.269,0.47666,,,0.087934,0.31007,0.21756,0.47666,,,0.30958,0.015233,0.049206,0.48327,0.67961,0.48327,1,6.4603,0.28614,0.49435,0.0029306,0.14974,0.45651,0.0010607,0.00010456,1.4036e-05,,1.2811e-06,5.9351e-07,,5.2345e-08,5.3179e-08,,1.4036e-05,0.00010456,,5.9351e-07,1.2811e-06,,5.3179e-08,5.2345e-08,,0.00013386,0.0010143,,2.4487e-05,5.8686e-05,,5.3406e-07,5.7664e-07,,6.1149e-11,3.4195e-09,,1.1317e-09,6.8012e-09,,3.006e-11,1.054e-10,,3.0701e-05,0.0002173,,2.5594e-06,5.6032e-06,,9.2412e-08,9.0633e-08,,11,0.007,Indifferent
6,2,0.345,0.30762,0.175,0.47764,,,0.20681,0.31155,0.13857,0.47862,,,0.345,0.30762,0.175,0.47764,,,0.20681,0.31155,0.13857,0.47862,,,0.3199,0.012776,0.039939,1.9714,0.79902,1,1.9714,6.2519,0.24002,0.4973,0.0022147,0.11491,0.45749,0.00074048,5.4798e-05,5.3104e-05,,6.8486e-06,4.2572e-07,,6.8212e-08,3.0686e-08,,5.4798e-05,5.3104e-05,,6.8486e-06,4.2572e-07,,6.8212e-08,3.0686e-08,,0.00066142,0.00059625,,0.00025783,1.4062e-05,,1.2191e-06,4.2151e-07,,2.8159e-11,1.7346e-09,,2.0033e-09,4.1609e-10,,7.9573e-11,1.2075e-11,,0.00015132,0.00011237,,3.0204e-05,1.2884e-06,,1.165e-07,4.4247e-08,,11,0.155,Indifferent
6,2,0.299,0.47273,0.145,0.30418,,,0.22504,0.47568,0.098251,0.30958,,,0.145,0.30418,0.299,0.47273,,,0.098251,0.30958,0.22504,0.47568,,,0.30958,0.012776,0.04127,0.48495,0.68116,0.48495,1,6.4603,0.28587,0.49238,0.0027401,0.13687,0.45504,0.0009851,9.0713e-05,1.5703e-05,,1.3253e-06,8.7016e-07,,5.2137e-08,3.7958e-08,,1.5703e-05,9.0713e-05,,8.7016e-07,1.3253e-06,,3.7958e-08,5.2137e-08,,0.0001503,0.00076673,,3.2105e-05,6.4029e-05,,6.3326e-07,8.3138e-07,,5.0468e-10,1.5488e-10,,2.6681e-10,1.5757e-09,,2.466e-11,1.2162e-12,,3.4974e-05,0.00018035,,3.5646e-06,5.994e-06,,7.2608e-08,1.1678e-07,,10,0.058,Indifferent
6,2,0.384,0.47224,0.091,0.30074,,,0.28093,0.4742,0.062438,0.30516,,,0.091,0.30074,0.384,0.47224,,,0.062438,0.30516,0.28093,0.4742,,,0.31597,0.017199,0.054432,0.23698,0.71698,0.23698,1,6.3297,0.2718,0.49091,0.0024372,0.12808,0.45356,0.00088326,0.0001172,8.0672e-06,,3.2106e-06,3.6201e-07,,1.0096e-07,2.7151e-08,,8.0672e-06,0.0001172,,3.6201e-07,3.2106e-06,,2.7151e-08,1.0096e-07,,5.5748e-05,0.00083887,,9.7843e-06,0.0001491,,1.3899e-07,2.0729e-06,,1.0386e-09,1.2775e-08,,1.0615e-09,1.4671e-08,,6.1619e-12,5.8457e-12,,1.4373e-05,0.00023273,,1.1095e-06,1.4819e-05,,3.0453e-08,3.0292e-07,,15,0.076,Indifferent
6,2,0.232,0.47813,0.197,0.30467,,,0.18727,0.47862,0.11876,0.31007,,,0.197,0.30467,0.232,0.47813,,,0.11876,0.31007,0.18727,0.47862,,,0.33612,0.012776,0.038012,0.84914,0.87204,0.84914,1,5.9503,0.19141,0.4973,0.0015753,0.10009,0.45799,0.00062139,9.3329e-05,1.9741e-05,,7.5047e-07,9.1313e-07,,3.6051e-08,6.4077e-08,,1.9741e-05,9.3329e-05,,9.1313e-07,7.5047e-07,,6.4077e-08,3.6051e-08,,0.00021302,0.0010297,,3.9572e-05,2.6464e-05,,7.2967e-07,5.9099e-07,,1.3531e-09,1.7684e-09,,4.411e-09,3.3767e-10,,3.9554e-12,1.1464e-10,,4.6496e-05,0.00020192,,3.8733e-06,2.4641e-06,,9.5153e-08,5.8197e-08,,10,0.007,Indifferent
6,3,0.682,0.30614,0.232,0.48059,0.014,0.57494,0.41483,0.31007,0.20041,0.48305,0.0067676,0.58182,0.682,0.30614,0.232,0.48059,0.014,0.57494,0.41483,0.31007,0.20041,0.48305,0.0067676,0.58182,0.36364,0.034398,0.094595,2.9397,0.74408,1,2.9397,8.25,0.18464,0.49926,0.0013708,0.095265,0.46044,0.00050465,0.00020122,0.00010146,9.8431e-08,4.2303e-05,5.2474e-07,1.0295e-07,6.6588e-07,5.173e-08,3.536e-08,0.00020122,0.00010146,9.8431e-08,4.2303e-05,5.2474e-07,1.0295e-07,6.6588e-07,5.173e-08,3.536e-08,0.0020949,0.0011709,2.3315e-07,0.0010538,9.4029e-06,3.0845e-07,2.4864e-05,1.2099e-06,1.1079e-07,4.157e-09,7.5459e-10,1.1958e-09,1.0916e-09,2.2387e-10,3.2614e-10,2.1907e-10,1.2393e-10,1.8326e-10,0.00051795,0.00022823,7.4678e-08,0.00014745,1.2082e-06,1.1238e-07,2.2144e-06,1.121e-07,3.2643e-08,10,0.324,Indifferent
6,3,0.417,0.4742,0.185,0.3027,0.027,0.40246,0.31005,0.47715,0.12075,0.30663,0.021359,0.41032,0.185,0.3027,0.027,0.40246,0.417,0.4742,0.12075,0.30663,0.021359,0.41032,0.31005,0.47715,0.33071,0.020147,0.060921,0.44365,1.4797,0.44365,1,9.0713,0.281,0.49386,0.0025492,0.13035,0.45651,0.00093374,0.00023344,2.0424e-05,2.5941e-06,3.4402e-06,1.4751e-06,1.7901e-07,1.3093e-07,4.3769e-08,1.9138e-08,2.0424e-05,2.5941e-06,0.00023344,1.4751e-06,1.7901e-07,3.4402e-06,4.3769e-08,1.9138e-08,1.3093e-07,0.0001774,8.8502e-06,0.0018379,3.2351e-05,7.2388e-07,0.00010426,5.8705e-07,1.151e-07,1.9894e-06,1.7624e-11,2.0373e-08,3.3094e-09,5.339e-10,4.6516e-08,6.3757e-10,3.2998e-12,2.6998e-12,5.9401e-12,4.1406e-05,2.548e-06,0.00041997,4.5753e-06,1.1447e-07,1.19e-05,7.8159e-08,1.7497e-08,2.546e-07,9,0.073,Indifferent
