Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17
rov trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,-0.019,-0.045,0.01,-0.026,-0.019,0.018,0.004,-0.033,-0.043,-0.045,-0.045,-0.045,-0.033,-0.033,-0.043,0.011
,-0.02,-0.044,0.01,-0.026,-0.02,0.017,0.003,-0.033,-0.042,-0.045,-0.044,-0.044,-0.032,-0.032,-0.042,0.011
,-0.02,-0.044,0.009,-0.026,-0.02,0.016,0.003,-0.034,-0.041,-0.045,-0.044,-0.044,-0.031,-0.031,-0.041,0.01
,-0.02,-0.043,0.009,-0.026,-0.02,0.015,0.002,-0.035,-0.04,-0.045,-0.043,-0.043,-0.031,-0.031,-0.04,0.01
,-0.02,-0.043,0.009,-0.027,-0.02,0.014,0.001,-0.035,-0.039,-0.045,-0.043,-0.043,-0.03,-0.03,-0.039,0.009
,-0.02,-0.043,0.009,-0.027,-0.02,0.013,0,-0.036,-0.038,-0.045,-0.043,-0.043,-0.03,-0.03,-0.038,0.009
,-0.021,-0.042,0.009,-0.027,-0.021,0.012,-0.001,-0.036,-0.037,-0.045,-0.042,-0.042,-0.029,-0.029,-0.037,0.009
,-0.021,-0.042,0.009,-0.028,-0.021,0.011,-0.003,-0.037,-0.036,-0.045,-0.042,-0.042,-0.028,-0.028,-0.036,0.008
,-0.021,-0.042,0.009,-0.028,-0.021,0.011,-0.004,-0.037,-0.034,-0.045,-0.042,-0.042,-0.028,-0.028,-0.034,0.008
,-0.022,-0.041,0.009,-0.028,-0.022,0.01,-0.005,-0.037,-0.033,-0.045,-0.041,-0.041,-0.027,-0.027,-0.033,0.008
,-0.022,-0.041,0.009,-0.029,-0.022,0.009,-0.006,-0.038,-0.032,-0.045,-0.041,-0.041,-0.026,-0.026,-0.032,0.008
,-0.022,-0.041,0.01,-0.029,-0.022,0.008,-0.007,-0.038,-0.031,-0.045,-0.041,-0.041,-0.026,-0.026,-0.031,0.007
,-0.023,-0.041,0.01,-0.03,-0.023,0.008,-0.008,-0.038,-0.03,-0.046,-0.041,-0.041,-0.025,-0.025,-0.03,0.007
,-0.023,-0.041,0.01,-0.03,-0.023,0.007,-0.009,-0.038,-0.029,-0.046,-0.041,-0.041,-0.025,-0.025,-0.029,0.007
,-0.023,-0.04,0.01,-0.031,-0.023,0.006,-0.01,-0.038,-0.027,-0.046,-0.04,-0.04,-0.025,-0.025,-0.027,0.007
,-0.024,-0.04,0.011,-0.031,-0.024,0.006,-0.01,-0.037,-0.027,-0.046,-0.04,-0.04,-0.024,-0.024,-0.027,0.007
,-0.024,-0.04,0.011,-0.031,-0.024,0.005,-0.011,-0.037,-0.026,-0.046,-0.04,-0.04,-0.024,-0.024,-0.026,0.007
,-0.024,-0.04,0.011,-0.032,-0.024,0.005,-0.011,-0.037,-0.025,-0.046,-0.04,-0.04,-0.024,-0.024,-0.025,0.007
,-0.024,-0.04,0.012,-0.032,-0.024,0.005,-0.011,-0.036,-0.024,-0.047,-0.04,-0.04,-0.024,-0.024,-0.024,0.007
,-0.025,-0.04,0.012,-0.033,-0.025,0.005,-0.011,-0.036,-0.024,-0.047,-0.04,-0.04,-0.023,-0.023,-0.024,0.007
,-0.025,-0.04,0.012,-0.033,-0.025,0.004,-0.011,-0.035,-0.023,-0.047,-0.04,-0.04,-0.023,-0.023,-0.023,0.007
,-0.025,-0.04,0.012,-0.033,-0.025,0.004,-0.011,-0.034,-0.023,-0.047,-0.04,-0.04,-0.023,-0.023,-0.023,0.007
,-0.025,-0.04,0.012,-0.033,-0.025,0.004,-0.01,-0.034,-0.023,-0.047,-0.04,-0.04,-0.023,-0.023,-0.023,0.007
,-0.025,-0.039,0.013,-0.033,-0.025,0.004,-0.01,-0.033,-0.022,-0.047,-0.039,-0.039,-0.023,-0.023,-0.022,0.006
,-0.025,-0.039,0.013,-0.033,-0.025,0.004,-0.009,-0.032,-0.022,-0.047,-0.039,-0.039,-0.024,-0.024,-0.022,0.006
,-0.025,-0.039,0.013,-0.033,-0.025,0.004,-0.008,-0.032,-0.022,-0.047,-0.039,-0.039,-0.024,-0.024,-0.022,0.006
,-0.025,-0.039,0.013,-0.033,-0.025,0.005,-0.007,-0.031,-0.023,-0.046,-0.039,-0.039,-0.024,-0.024,-0.023,0.006
,-0.024,-0.039,0.013,-0.033,-0.024,0.005,-0.006,-0.031,-0.023,-0.046,-0.039,-0.039,-0.024,-0.024,-0.023,0.005
,-0.024,-0.038,0.013,-0.033,-0.024,0.005,-0.005,-0.03,-0.023,-0.046,-0.038,-0.038,-0.024,-0.024,-0.023,0.005
,-0.024,-0.038,0.013,-0.032,-0.024,0.006,-0.004,-0.03,-0.023,-0.045,-0.038,-0.038,-0.024,-0.024,-0.023,0.005
,-0.023,-0.038,0.013,-0.032,-0.023,0.006,-0.002,-0.029,-0.024,-0.045,-0.038,-0.038,-0.024,-0.024,-0.024,0.004
,-0.023,-0.037,0.013,-0.032,-0.023,0.007,-0.001,-0.029,-0.024,-0.044,-0.037,-0.037,-0.024,-0.024,-0.024,0.004
,-0.022,-0.037,0.012,-0.031,-0.022,0.008,0,-0.028,-0.024,-0.043,-0.037,-0.037,-0.024,-0.024,-0.024,0.004
,-0.021,-0.037,0.012,-0.03,-0.021,0.009,0.002,-0.028,-0.025,-0.042,-0.037,-0.037,-0.024,-0.024,-0.025,0.004
,-0.021,-0.036,0.012,-0.03,-0.021,0.01,0.003,-0.028,-0.025,-0.041,-0.036,-0.036,-0.024,-0.024,-0.025,0.003
,-0.02,-0.036,0.012,-0.029,-0.02,0.011,0.004,-0.027,-0.025,-0.04,-0.036,-0.036,-0.024,-0.024,-0.025,0.003
,-0.019,-0.035,0.013,-0.028,-0.019,0.012,0.005,-0.027,-0.025,-0.039,-0.035,-0.035,-0.024,-0.024,-0.025,0.003
,-0.018,-0.035,0.013,-0.027,-0.018,0.013,0.006,-0.027,-0.025,-0.037,-0.035,-0.035,-0.023,-0.023,-0.025,0.003
,-0.017,-0.035,0.013,-0.026,-0.017,0.014,0.007,-0.026,-0.025,-0.036,-0.035,-0.035,-0.023,-0.023,-0.025,0.003
,-0.016,-0.034,0.013,-0.025,-0.016,0.016,0.008,-0.026,-0.025,-0.034,-0.034,-0.034,-0.022,-0.022,-0.025,0.003
,-0.014,-0.033,0.014,-0.024,-0.014,0.017,0.009,-0.026,-0.025,-0.033,-0.033,-0.033,-0.022,-0.022,-0.025,0.003
,-0.013,-0.033,0.014,-0.023,-0.013,0.018,0.01,-0.025,-0.024,-0.031,-0.033,-0.033,-0.021,-0.021,-0.024,0.004
,-0.012,-0.032,0.015,-0.022,-0.012,0.019,0.011,-0.025,-0.024,-0.03,-0.032,-0.032,-0.02,-0.02,-0.024,0.004
,-0.01,-0.031,0.015,-0.021,-0.01,0.021,0.012,-0.025,-0.023,-0.028,-0.031,-0.031,-0.02,-0.02,-0.023,0.004
,-0.008,-0.031,0.016,-0.02,-0.008,0.022,0.013,-0.024,-0.022,-0.026,-0.031,-0.031,-0.019,-0.019,-0.022,0.005
,-0.007,-0.03,0.017,-0.018,-0.007,0.023,0.013,-0.023,-0.021,-0.025,-0.03,-0.03,-0.018,-0.018,-0.021,0.006
,-0.005,-0.029,0.018,-0.017,-0.005,0.024,0.014,-0.023,-0.02,-0.023,-0.029,-0.029,-0.017,-0.017,-0.02,0.006
,-0.003,-0.028,0.019,-0.016,-0.003,0.025,0.014,-0.022,-0.019,-0.021,-0.028,-0.028,-0.015,-0.015,-0.019,0.007
,-0.002,-0.027,0.02,-0.015,-0.002,0.025,0.015,-0.021,-0.017,-0.02,-0.027,-0.027,-0.014,-0.014,-0.017,0.008
,0,-0.026,0.021,-0.013,0,0.026,0.015,-0.02,-0.016,-0.018,-0.026,-0.026,-0.013,-0.013,-0.016,0.009
,0.002,-0.025,0.022,-0.012,0.002,0.027,0.016,-0.019,-0.014,-0.017,-0.025,-0.025,-0.012,-0.012,-0.014,0.01
,0.004,-0.024,0.024,-0.01,0.004,0.027,0.016,-0.017,-0.013,-0.015,-0.024,-0.024,-0.01,-0.01,-0.013,0.011
,0.006,-0.022,0.025,-0.009,0.006,0.027,0.016,-0.016,-0.011,-0.014,-0.022,-0.022,-0.009,-0.009,-0.011,0.013
,0.008,-0.021,0.026,-0.007,0.008,0.027,0.017,-0.015,-0.009,-0.012,-0.021,-0.021,-0.007,-0.007,-0.009,0.014
,0.009,-0.02,0.027,-0.006,0.009,0.027,0.017,-0.013,-0.007,-0.011,-0.02,-0.02,-0.006,-0.006,-0.007,0.015
,0.011,-0.018,0.029,-0.004,0.011,0.027,0.017,-0.011,-0.005,-0.01,-0.018,-0.018,-0.004,-0.004,-0.005,0.017
,0.013,-0.017,0.03,-0.003,0.013,0.027,0.018,-0.01,-0.004,-0.009,-0.017,-0.017,-0.003,-0.003,-0.004,0.018
,0.015,-0.015,0.031,-0.001,0.015,0.027,0.018,-0.008,-0.002,-0.008,-0.015,-0.015,-0.001,-0.001,-0.002,0.019
,0.016,-0.014,0.032,0.001,0.016,0.026,0.019,-0.006,0,-0.007,-0.014,-0.014,0,0,0,0.021
,0.018,-0.012,0.033,0.002,0.018,0.026,0.019,-0.004,0.002,-0.006,-0.012,-0.012,0.002,0.002,0.002,0.022
,0.02,-0.01,0.034,0.004,0.02,0.025,0.02,-0.002,0.004,-0.005,-0.01,-0.01,0.004,0.004,0.004,0.024
,0.021,-0.009,0.035,0.006,0.021,0.025,0.02,0,0.006,-0.004,-0.009,-0.009,0.005,0.005,0.006,0.025
,0.023,-0.007,0.036,0.008,0.023,0.025,0.021,0.001,0.007,-0.003,-0.007,-0.007,0.007,0.007,0.007,0.027
,0.024,-0.005,0.037,0.009,0.024,0.024,0.022,0.003,0.009,-0.003,-0.005,-0.005,0.008,0.008,0.009,0.028
,0.025,-0.004,0.037,0.011,0.025,0.024,0.023,0.005,0.011,-0.002,-0.004,-0.004,0.01,0.01,0.011,0.03
,0.027,-0.002,0.038,0.013,0.027,0.023,0.024,0.007,0.012,-0.001,-0.002,-0.002,0.012,0.012,0.012,0.031
,0.028,0,0.038,0.015,0.028,0.023,0.025,0.009,0.013,-0.001,0,0,0.013,0.013,0.013,0.032
,0.029,0.001,0.038,0.017,0.029,0.023,0.026,0.011,0.015,0,0.001,0.001,0.014,0.014,0.015,0.034
,0.03,0.003,0.039,0.019,0.03,0.023,0.027,0.013,0.016,0.001,0.003,0.003,0.016,0.016,0.016,0.035
,0.031,0.005,0.039,0.021,0.031,0.023,0.028,0.015,0.017,0.001,0.005,0.005,0.017,0.017,0.017,0.036
,0.031,0.006,0.039,0.022,0.031,0.023,0.03,0.017,0.018,0.002,0.006,0.006,0.019,0.019,0.018,0.037
,0.032,0.008,0.039,0.024,0.032,0.023,0.031,0.019,0.019,0.003,0.008,0.008,0.02,0.02,0.019,0.038
,0.033,0.009,0.039,0.026,0.033,0.023,0.033,0.022,0.02,0.004,0.009,0.009,0.021,0.021,0.02,0.04
,0.033,0.011,0.039,0.028,0.033,0.024,0.034,0.024,0.02,0.004,0.011,0.011,0.022,0.022,0.02,0.041
,0.034,0.012,0.039,0.029,0.034,0.025,0.036,0.026,0.021,0.005,0.012,0.012,0.023,0.023,0.021,0.042
,0.034,0.014,0.039,0.031,0.034,0.025,0.038,0.028,0.022,0.006,0.014,0.014,0.024,0.024,0.022,0.043
,0.035,0.015,0.039,0.033,0.035,0.026,0.039,0.03,0.022,0.007,0.015,0.015,0.025,0.025,0.022,0.044
,0.035,0.016,0.038,0.034,0.035,0.027,0.041,0.032,0.023,0.008,0.016,0.016,0.026,0.026,0.023,0.045
,0.035,0.017,0.038,0.036,0.035,0.028,0.043,0.035,0.024,0.009,0.017,0.017,0.027,0.027,0.024,0.045
,0.035,0.019,0.038,0.037,0.035,0.029,0.045,0.037,0.024,0.01,0.019,0.019,0.027,0.027,0.024,0.046
,0.036,0.02,0.038,0.038,0.036,0.031,0.047,0.039,0.025,0.011,0.02,0.02,0.028,0.028,0.025,0.047
,0.036,0.021,0.038,0.039,0.036,0.032,0.049,0.041,0.025,0.011,0.021,0.021,0.028,0.028,0.025,0.048
,0.036,0.022,0.038,0.041,0.036,0.033,0.05,0.043,0.026,0.012,0.022,0.022,0.029,0.029,0.026,0.049
,0.037,0.022,0.038,0.042,0.037,0.035,0.052,0.045,0.026,0.013,0.022,0.022,0.029,0.029,0.026,0.049
,0.037,0.023,0.038,0.042,0.037,0.036,0.054,0.047,0.027,0.014,0.023,0.023,0.029,0.029,0.027,0.05
,0.037,0.024,0.038,0.043,0.037,0.037,0.055,0.049,0.027,0.015,0.024,0.024,0.029,0.029,0.027,0.05
,0.038,0.025,0.038,0.044,0.038,0.038,0.057,0.051,0.028,0.015,0.025,0.025,0.029,0.029,0.028,0.051
,0.038,0.025,0.038,0.044,0.038,0.04,0.058,0.052,0.028,0.016,0.025,0.025,0.029,0.029,0.028,0.052
,0.038,0.026,0.038,0.045,0.038,0.041,0.059,0.054,0.029,0.017,0.026,0.026,0.029,0.029,0.029,0.052
,0.039,0.026,0.039,0.045,0.039,0.042,0.06,0.055,0.029,0.017,0.026,0.026,0.029,0.029,0.029,0.053
,0.039,0.026,0.039,0.045,0.039,0.042,0.061,0.056,0.029,0.018,0.026,0.026,0.029,0.029,0.029,0.053
,0.039,0.027,0.039,0.045,0.039,0.043,0.062,0.057,0.03,0.018,0.027,0.027,0.028,0.028,0.03,0.053
,0.04,0.027,0.039,0.045,0.04,0.044,0.062,0.057,0.03,0.018,0.027,0.027,0.028,0.028,0.03,0.054
,0.04,0.027,0.04,0.044,0.04,0.044,0.063,0.058,0.03,0.018,0.027,0.027,0.028,0.028,0.03,0.054
,0.041,0.027,0.04,0.044,0.041,0.044,0.063,0.058,0.031,0.019,0.027,0.027,0.027,0.027,0.031,0.054
,0.041,0.027,0.04,0.043,0.041,0.044,0.063,0.058,0.031,0.019,0.027,0.027,0.027,0.027,0.031,0.055
,0.041,0.027,0.041,0.042,0.041,0.044,0.063,0.057,0.031,0.018,0.027,0.027,0.026,0.026,0.031,0.055
,0.042,0.027,0.041,0.041,0.042,0.044,0.062,0.057,0.031,0.018,0.027,0.027,0.026,0.026,0.031,0.055
,0.042,0.027,0.041,0.04,0.042,0.043,0.062,0.056,0.031,0.018,0.027,0.027,0.025,0.025,0.031,0.055
,0.042,0.027,0.042,0.039,0.042,0.042,0.061,0.055,0.03,0.018,0.027,0.027,0.025,0.025,0.03,0.055
,0.042,0.026,0.042,0.038,0.042,0.042,0.06,0.053,0.03,0.017,0.026,0.026,0.024,0.024,0.03,0.055
,0.042,0.026,0.042,0.036,0.042,0.041,0.06,0.052,0.029,0.017,0.026,0.026,0.024,0.024,0.029,0.055
,0.042,0.026,0.042,0.035,0.042,0.039,0.059,0.05,0.028,0.016,0.026,0.026,0.023,0.023,0.028,0.054
,0.041,0.025,0.042,0.033,0.041,0.038,0.057,0.048,0.027,0.015,0.025,0.025,0.023,0.023,0.027,0.054
,0.041,0.025,0.042,0.031,0.041,0.037,0.056,0.045,0.026,0.015,0.025,0.025,0.022,0.022,0.026,0.054
,0.04,0.024,0.042,0.03,0.04,0.035,0.055,0.043,0.025,0.014,0.024,0.024,0.021,0.021,0.025,0.053
,0.04,0.023,0.042,0.028,0.04,0.033,0.054,0.04,0.023,0.013,0.023,0.023,0.021,0.021,0.023,0.053
,0.039,0.023,0.042,0.026,0.039,0.031,0.052,0.038,0.022,0.012,0.023,0.023,0.02,0.02,0.022,0.052
,0.038,0.022,0.042,0.024,0.038,0.029,0.051,0.035,0.02,0.011,0.022,0.022,0.019,0.019,0.02,0.051
,0.037,0.021,0.041,0.022,0.037,0.027,0.049,0.032,0.018,0.01,0.021,0.021,0.018,0.018,0.018,0.05
,0.036,0.02,0.041,0.02,0.036,0.025,0.048,0.029,0.016,0.009,0.02,0.02,0.017,0.017,0.016,0.049
,0.034,0.019,0.04,0.019,0.034,0.023,0.046,0.025,0.014,0.008,0.019,0.019,0.016,0.016,0.014,0.048
,0.033,0.018,0.04,0.017,0.033,0.021,0.045,0.022,0.012,0.006,0.018,0.018,0.015,0.015,0.012,0.047
,0.031,0.017,0.039,0.015,0.031,0.019,0.043,0.019,0.009,0.005,0.017,0.017,0.013,0.013,0.009,0.046
,0.03,0.016,0.038,0.013,0.03,0.017,0.042,0.016,0.007,0.003,0.016,0.016,0.012,0.012,0.007,0.044
,0.028,0.014,0.037,0.011,0.028,0.014,0.04,0.012,0.004,0.002,0.014,0.014,0.01,0.01,0.004,0.043
,0.026,0.013,0.036,0.009,0.026,0.012,0.038,0.009,0.002,0,0.013,0.013,0.009,0.009,0.002,0.041
,0.025,0.012,0.035,0.007,0.025,0.01,0.036,0.006,-0.001,-0.001,0.012,0.012,0.007,0.007,-0.001,0.039
,0.023,0.01,0.033,0.005,0.023,0.007,0.035,0.002,-0.004,-0.003,0.01,0.01,0.005,0.005,-0.004,0.037
,0.021,0.009,0.032,0.004,0.021,0.005,0.033,-0.001,-0.006,-0.005,0.009,0.009,0.003,0.003,-0.006,0.035
,0.018,0.007,0.03,0.002,0.018,0.002,0.031,-0.004,-0.009,-0.007,0.007,0.007,0.001,0.001,-0.009,0.033
,0.016,0.005,0.028,0,0.016,0,0.029,-0.008,-0.012,-0.009,0.005,0.005,-0.002,-0.002,-0.012,0.031
,0.014,0.004,0.026,-0.002,0.014,-0.003,0.027,-0.011,-0.014,-0.011,0.004,0.004,-0.004,-0.004,-0.014,0.029
,0.012,0.002,0.024,-0.004,0.012,-0.005,0.024,-0.014,-0.017,-0.013,0.002,0.002,-0.007,-0.007,-0.017,0.027
,0.01,0,0.022,-0.006,0.01,-0.008,0.022,-0.017,-0.019,-0.016,0,0,-0.009,-0.009,-0.019,0.024
,0.007,-0.002,0.02,-0.008,0.007,-0.011,0.02,-0.02,-0.022,-0.018,-0.002,-0.002,-0.012,-0.012,-0.022,0.022
,0.005,-0.004,0.017,-0.011,0.005,-0.013,0.017,-0.023,-0.025,-0.021,-0.004,-0.004,-0.015,-0.015,-0.025,0.02
,0.002,-0.007,0.015,-0.013,0.002,-0.016,0.014,-0.026,-0.027,-0.023,-0.007,-0.007,-0.018,-0.018,-0.027,0.017
,0,-0.009,0.013,-0.015,0,-0.019,0.012,-0.029,-0.029,-0.026,-0.009,-0.009,-0.021,-0.021,-0.029,0.014
,-0.003,-0.011,0.01,-0.017,-0.003,-0.022,0.009,-0.032,-0.032,-0.029,-0.011,-0.011,-0.024,-0.024,-0.032,0.012
,-0.005,-0.014,0.007,-0.02,-0.005,-0.025,0.006,-0.035,-0.034,-0.031,-0.014,-0.014,-0.027,-0.027,-0.034,0.009
,-0.008,-0.016,0.005,-0.022,-0.008,-0.028,0.003,-0.038,-0.036,-0.034,-0.016,-0.016,-0.03,-0.03,-0.036,0.007
,-0.011,-0.019,0.002,-0.024,-0.011,-0.03,0,-0.041,-0.038,-0.037,-0.019,-0.019,-0.033,-0.033,-0.038,0.004
,-0.013,-0.021,-0.001,-0.026,-0.013,-0.033,-0.003,-0.043,-0.04,-0.04,-0.021,-0.021,-0.036,-0.036,-0.04,0.001
,-0.016,-0.024,-0.003,-0.029,-0.016,-0.036,-0.006,-0.046,-0.042,-0.043,-0.024,-0.024,-0.039,-0.039,-0.042,-0.002
,-0.018,-0.027,-0.006,-0.031,-0.018,-0.039,-0.009,-0.048,-0.044,-0.046,-0.027,-0.027,-0.041,-0.041,-0.044,-0.004
,-0.021,-0.029,-0.008,-0.033,-0.021,-0.042,-0.012,-0.051,-0.046,-0.049,-0.029,-0.029,-0.044,-0.044,-0.046,-0.007
,-0.024,-0.032,-0.011,-0.035,-0.024,-0.045,-0.015,-0.053,-0.047,-0.052,-0.032,-0.032,-0.047,-0.047,-0.047,-0.01
,-0.026,-0.035,-0.013,-0.037,-0.026,-0.048,-0.018,-0.055,-0.049,-0.055,-0.035,-0.035,-0.049,-0.049,-0.049,-0.013
,-0.029,-0.037,-0.016,-0.039,-0.029,-0.051,-0.02,-0.057,-0.05,-0.057,-0.037,-0.037,-0.052,-0.052,-0.05,-0.015
,-0.031,-0.04,-0.018,-0.041,-0.031,-0.053,-0.023,-0.059,-0.051,-0.06,-0.04,-0.04,-0.054,-0.054,-0.051,-0.018
,-0.034,-0.042,-0.02,-0.042,-0.034,-0.056,-0.025,-0.061,-0.052,-0.062,-0.042,-0.042,-0.056,-0.056,-0.052,-0.021
,-0.036,-0.045,-0.022,-0.044,-0.036,-0.058,-0.027,-0.063,-0.053,-0.065,-0.045,-0.045,-0.058,-0.058,-0.053,-0.023
,-0.038,-0.047,-0.023,-0.045,-0.038,-0.061,-0.028,-0.064,-0.054,-0.067,-0.047,-0.047,-0.06,-0.06,-0.054,-0.026
,-0.04,-0.049,-0.025,-0.046,-0.04,-0.063,-0.03,-0.065,-0.055,-0.069,-0.049,-0.049,-0.061,-0.061,-0.055,-0.028
,-0.042,-0.051,-0.026,-0.048,-0.042,-0.065,-0.03,-0.067,-0.055,-0.071,-0.051,-0.051,-0.063,-0.063,-0.055,-0.031
,-0.044,-0.053,-0.027,-0.048,-0.044,-0.067,-0.031,-0.068,-0.056,-0.073,-0.053,-0.053,-0.064,-0.064,-0.056,-0.033
,-0.046,-0.055,-0.029,-0.049,-0.046,-0.068,-0.031,-0.068,-0.056,-0.075,-0.055,-0.055,-0.065,-0.065,-0.056,-0.035
,-0.047,-0.057,-0.029,-0.049,-0.047,-0.07,-0.031,-0.069,-0.056,-0.077,-0.057,-0.057,-0.066,-0.066,-0.056,-0.037
,-0.049,-0.058,-0.03,-0.05,-0.049,-0.071,-0.031,-0.069,-0.056,-0.078,-0.058,-0.058,-0.067,-0.067,-0.056,-0.039
,-0.05,-0.059,-0.031,-0.05,-0.05,-0.072,-0.03,-0.07,-0.056,-0.079,-0.059,-0.059,-0.067,-0.067,-0.056,-0.041
,-0.051,-0.06,-0.031,-0.05,-0.051,-0.073,-0.029,-0.07,-0.055,-0.08,-0.06,-0.06,-0.068,-0.068,-0.055,-0.042
,-0.052,-0.061,-0.031,-0.05,-0.052,-0.074,-0.028,-0.069,-0.055,-0.081,-0.061,-0.061,-0.068,-0.068,-0.055,-0.044
,-0.053,-0.062,-0.031,-0.05,-0.053,-0.075,-0.026,-0.069,-0.054,-0.082,-0.062,-0.062,-0.068,-0.068,-0.054,-0.045
,-0.053,-0.062,-0.031,-0.049,-0.053,-0.076,-0.024,-0.069,-0.053,-0.083,-0.062,-0.062,-0.069,-0.069,-0.053,-0.046
,-0.054,-0.062,-0.031,-0.049,-0.054,-0.076,-0.022,-0.068,-0.053,-0.084,-0.062,-0.062,-0.069,-0.069,-0.053,-0.047
,-0.054,-0.062,-0.031,-0.048,-0.054,-0.076,-0.02,-0.067,-0.052,-0.084,-0.062,-0.062,-0.069,-0.069,-0.052,-0.048
,-0.054,-0.062,-0.031,-0.048,-0.054,-0.077,-0.017,-0.066,-0.051,-0.085,-0.062,-0.062,-0.069,-0.069,-0.051,-0.048
,-0.054,-0.062,-0.03,-0.047,-0.054,-0.077,-0.015,-0.065,-0.05,-0.085,-0.062,-0.062,-0.069,-0.069,-0.05,-0.049
,-0.053,-0.062,-0.03,-0.046,-0.053,-0.077,-0.012,-0.064,-0.049,-0.085,-0.062,-0.062,-0.068,-0.068,-0.049,-0.049
,-0.053,-0.061,-0.03,-0.046,-0.053,-0.077,-0.01,-0.063,-0.048,-0.085,-0.061,-0.061,-0.068,-0.068,-0.048,-0.05
,-0.052,-0.06,-0.029,-0.045,-0.052,-0.077,-0.007,-0.062,-0.046,-0.086,-0.06,-0.06,-0.068,-0.068,-0.046,-0.05
,-0.051,-0.06,-0.029,-0.044,-0.051,-0.077,-0.005,-0.06,-0.045,-0.086,-0.06,-0.06,-0.068,-0.068,-0.045,-0.049
,-0.051,-0.059,-0.029,-0.044,-0.051,-0.076,-0.002,-0.059,-0.044,-0.086,-0.059,-0.059,-0.068,-0.068,-0.044,-0.049
,-0.049,-0.058,-0.029,-0.043,-0.049,-0.076,0,-0.057,-0.043,-0.086,-0.058,-0.058,-0.068,-0.068,-0.043,-0.049
,-0.048,-0.057,-0.028,-0.043,-0.048,-0.076,0.002,-0.056,-0.042,-0.086,-0.057,-0.057,-0.068,-0.068,-0.042,-0.049
,-0.047,-0.056,-0.028,-0.042,-0.047,-0.076,0.004,-0.054,-0.042,-0.086,-0.056,-0.056,-0.068,-0.068,-0.042,-0.048
,-0.046,-0.055,-0.028,-0.042,-0.046,-0.075,0.005,-0.053,-0.041,-0.085,-0.055,-0.055,-0.067,-0.067,-0.041,-0.047
,-0.044,-0.054,-0.028,-0.042,-0.044,-0.075,0.007,-0.051,-0.04,-0.085,-0.054,-0.054,-0.067,-0.067,-0.04,-0.047
,-0.043,-0.054,-0.029,-0.041,-0.043,-0.074,0.008,-0.05,-0.04,-0.085,-0.054,-0.054,-0.067,-0.067,-0.04,-0.046
,-0.042,-0.053,-0.029,-0.041,-0.042,-0.074,0.009,-0.048,-0.039,-0.085,-0.053,-0.053,-0.067,-0.067,-0.039,-0.045
,-0.04,-0.052,-0.029,-0.041,-0.04,-0.073,0.009,-0.047,-0.039,-0.084,-0.052,-0.052,-0.067,-0.067,-0.039,-0.044
,-0.039,-0.051,-0.029,-0.041,-0.039,-0.073,0.009,-0.045,-0.038,-0.084,-0.051,-0.051,-0.067,-0.067,-0.038,-0.044
,-0.037,-0.051,-0.03,-0.041,-0.037,-0.072,0.009,-0.044,-0.038,-0.083,-0.051,-0.051,-0.067,-0.067,-0.038,-0.043
,-0.035,-0.05,-0.03,-0.041,-0.035,-0.072,0.009,-0.043,-0.038,-0.083,-0.05,-0.05,-0.067,-0.067,-0.038,-0.042
,-0.034,-0.05,-0.031,-0.041,-0.034,-0.071,0.008,-0.042,-0.038,-0.082,-0.05,-0.05,-0.067,-0.067,-0.038,-0.041
,-0.032,-0.05,-0.031,-0.041,-0.032,-0.07,0.008,-0.041,-0.039,-0.082,-0.05,-0.05,-0.067,-0.067,-0.039,-0.04
,-0.031,-0.049,-0.032,-0.041,-0.031,-0.07,0.007,-0.04,-0.039,-0.081,-0.049,-0.049,-0.067,-0.067,-0.039,-0.039
,-0.03,-0.049,-0.033,-0.041,-0.03,-0.069,0.005,-0.039,-0.039,-0.081,-0.049,-0.049,-0.067,-0.067,-0.039,-0.038
,-0.028,-0.049,-0.033,-0.041,-0.028,-0.068,0.004,-0.038,-0.04,-0.08,-0.049,-0.049,-0.066,-0.066,-0.04,-0.037
,-0.027,-0.049,-0.034,-0.041,-0.027,-0.068,0.002,-0.037,-0.04,-0.079,-0.049,-0.049,-0.066,-0.066,-0.04,-0.036
,-0.026,-0.049,-0.034,-0.041,-0.026,-0.067,0.001,-0.036,-0.041,-0.079,-0.049,-0.049,-0.066,-0.066,-0.041,-0.036
,-0.025,-0.048,-0.035,-0.041,-0.025,-0.066,-0.001,-0.036,-0.042,-0.078,-0.048,-0.048,-0.066,-0.066,-0.042,-0.035
,-0.024,-0.048,-0.035,-0.04,-0.024,-0.066,-0.003,-0.035,-0.043,-0.078,-0.048,-0.048,-0.066,-0.066,-0.043,-0.034
,-0.023,-0.048,-0.036,-0.04,-0.023,-0.065,-0.005,-0.035,-0.043,-0.077,-0.048,-0.048,-0.065,-0.065,-0.043,-0.034
,-0.022,-0.048,-0.036,-0.04,-0.022,-0.064,-0.007,-0.035,-0.044,-0.077,-0.048,-0.048,-0.065,-0.065,-0.044,-0.033
,-0.021,-0.048,-0.036,-0.04,-0.021,-0.064,-0.009,-0.034,-0.045,-0.076,-0.048,-0.048,-0.065,-0.065,-0.045,-0.033
