Var1,Var2,Var3,Var4,Var5,Var6
,-0.035,-0.037,-0.04,-0.038,-0.035
,-0.035,-0.037,-0.04,-0.038,-0.035
,-0.035,-0.037,-0.04,-0.038,-0.035
,-0.035,-0.037,-0.041,-0.038,-0.035
,-0.035,-0.037,-0.041,-0.038,-0.036
,-0.036,-0.037,-0.041,-0.039,-0.036
,-0.036,-0.037,-0.041,-0.039,-0.036
,-0.037,-0.037,-0.041,-0.039,-0.037
,-0.037,-0.036,-0.042,-0.039,-0.037
,-0.037,-0.036,-0.042,-0.039,-0.037
,-0.038,-0.036,-0.042,-0.039,-0.038
,-0.038,-0.036,-0.042,-0.039,-0.038
,-0.039,-0.036,-0.042,-0.039,-0.039
,-0.039,-0.036,-0.041,-0.039,-0.039
,-0.039,-0.036,-0.041,-0.039,-0.04
,-0.04,-0.036,-0.041,-0.038,-0.04
,-0.04,-0.036,-0.041,-0.038,-0.04
,-0.04,-0.035,-0.04,-0.038,-0.04
,-0.04,-0.035,-0.04,-0.037,-0.041
,-0.04,-0.035,-0.039,-0.037,-0.041
,-0.04,-0.035,-0.039,-0.036,-0.041
,-0.04,-0.035,-0.038,-0.035,-0.041
,-0.04,-0.035,-0.038,-0.035,-0.041
,-0.04,-0.035,-0.037,-0.034,-0.041
,-0.04,-0.035,-0.037,-0.034,-0.041
,-0.039,-0.035,-0.036,-0.033,-0.04
,-0.039,-0.035,-0.036,-0.033,-0.04
,-0.039,-0.035,-0.035,-0.032,-0.04
,-0.038,-0.035,-0.035,-0.032,-0.039
,-0.038,-0.035,-0.034,-0.032,-0.039
,-0.038,-0.035,-0.034,-0.032,-0.039
,-0.037,-0.035,-0.034,-0.032,-0.038
,-0.037,-0.035,-0.033,-0.032,-0.038
,-0.037,-0.035,-0.033,-0.032,-0.038
,-0.037,-0.035,-0.033,-0.032,-0.037
,-0.037,-0.035,-0.033,-0.033,-0.037
,-0.037,-0.035,-0.033,-0.033,-0.037
,-0.037,-0.036,-0.033,-0.034,-0.036
,-0.037,-0.036,-0.033,-0.035,-0.036
,-0.037,-0.036,-0.033,-0.035,-0.036
,-0.037,-0.036,-0.033,-0.036,-0.036
,-0.037,-0.036,-0.033,-0.037,-0.036
,-0.037,-0.037,-0.033,-0.038,-0.036
,-0.038,-0.037,-0.033,-0.039,-0.036
,-0.038,-0.037,-0.034,-0.04,-0.036
,-0.038,-0.037,-0.034,-0.041,-0.036
,-0.039,-0.038,-0.034,-0.042,-0.036
,-0.039,-0.038,-0.034,-0.043,-0.036
,-0.039,-0.038,-0.034,-0.043,-0.037
,-0.04,-0.039,-0.035,-0.044,-0.037
,-0.04,-0.039,-0.035,-0.045,-0.037
,-0.04,-0.039,-0.035,-0.045,-0.037
,-0.041,-0.04,-0.035,-0.045,-0.037
,-0.041,-0.04,-0.035,-0.045,-0.038
,-0.041,-0.04,-0.035,-0.045,-0.038
,-0.041,-0.041,-0.035,-0.045,-0.038
,-0.042,-0.041,-0.035,-0.045,-0.038
,-0.042,-0.041,-0.035,-0.044,-0.038
,-0.042,-0.041,-0.035,-0.044,-0.038
,-0.042,-0.041,-0.035,-0.043,-0.038
,-0.042,-0.041,-0.035,-0.042,-0.038
,-0.042,-0.041,-0.035,-0.041,-0.038
,-0.042,-0.041,-0.035,-0.04,-0.038
,-0.042,-0.041,-0.035,-0.039,-0.038
,-0.041,-0.041,-0.035,-0.038,-0.037
,-0.041,-0.04,-0.035,-0.037,-0.037
,-0.041,-0.04,-0.035,-0.036,-0.037
,-0.041,-0.039,-0.035,-0.035,-0.037
,-0.041,-0.038,-0.035,-0.034,-0.037
,-0.04,-0.038,-0.035,-0.033,-0.036
,-0.04,-0.037,-0.035,-0.032,-0.036
,-0.04,-0.036,-0.035,-0.031,-0.036
,-0.04,-0.035,-0.035,-0.03,-0.036
,-0.039,-0.035,-0.035,-0.029,-0.036
,-0.039,-0.034,-0.035,-0.028,-0.036
,-0.039,-0.033,-0.035,-0.028,-0.036
,-0.039,-0.032,-0.035,-0.027,-0.036
,-0.038,-0.031,-0.035,-0.027,-0.036
,-0.038,-0.03,-0.035,-0.027,-0.036
,-0.038,-0.03,-0.036,-0.027,-0.036
,-0.038,-0.029,-0.036,-0.027,-0.037
,-0.037,-0.028,-0.035,-0.027,-0.037
,-0.037,-0.028,-0.035,-0.027,-0.037
,-0.037,-0.028,-0.035,-0.027,-0.037
,-0.036,-0.027,-0.035,-0.028,-0.038
,-0.036,-0.027,-0.035,-0.028,-0.038
,-0.036,-0.027,-0.035,-0.029,-0.038
,-0.036,-0.027,-0.035,-0.029,-0.038
,-0.035,-0.027,-0.034,-0.03,-0.038
,-0.035,-0.027,-0.034,-0.03,-0.038
,-0.035,-0.027,-0.034,-0.031,-0.038
,-0.035,-0.027,-0.034,-0.031,-0.038
,-0.034,-0.028,-0.033,-0.032,-0.038
,-0.034,-0.028,-0.033,-0.032,-0.037
,-0.034,-0.028,-0.033,-0.033,-0.037
,-0.034,-0.029,-0.033,-0.033,-0.037
,-0.034,-0.029,-0.032,-0.033,-0.036
,-0.033,-0.029,-0.032,-0.034,-0.035
,-0.033,-0.03,-0.032,-0.034,-0.035
,-0.033,-0.03,-0.032,-0.034,-0.034
,-0.033,-0.03,-0.031,-0.034,-0.033
,-0.032,-0.031,-0.031,-0.034,-0.033
,-0.032,-0.031,-0.031,-0.034,-0.032
,-0.032,-0.031,-0.031,-0.034,-0.031
,-0.032,-0.031,-0.031,-0.033,-0.03
,-0.032,-0.031,-0.031,-0.033,-0.03
,-0.031,-0.031,-0.031,-0.033,-0.029
,-0.031,-0.031,-0.031,-0.033,-0.028
,-0.031,-0.031,-0.031,-0.032,-0.028
,-0.031,-0.031,-0.031,-0.032,-0.028
,-0.03,-0.031,-0.031,-0.032,-0.027
,-0.03,-0.031,-0.031,-0.032,-0.027
,-0.03,-0.03,-0.031,-0.032,-0.027
,-0.03,-0.03,-0.031,-0.031,-0.027
,-0.029,-0.03,-0.031,-0.031,-0.027
,-0.029,-0.029,-0.031,-0.031,-0.027
,-0.029,-0.029,-0.031,-0.031,-0.027
,-0.028,-0.029,-0.031,-0.031,-0.027
,-0.028,-0.028,-0.031,-0.031,-0.028
,-0.027,-0.028,-0.031,-0.03,-0.028
,-0.027,-0.028,-0.031,-0.03,-0.028
,-0.027,-0.027,-0.031,-0.03,-0.029
,-0.026,-0.027,-0.031,-0.03,-0.029
,-0.026,-0.027,-0.031,-0.03,-0.03
,-0.026,-0.027,-0.031,-0.03,-0.031
,-0.025,-0.027,-0.031,-0.029,-0.031
,-0.025,-0.027,-0.031,-0.029,-0.032
,-0.025,-0.027,-0.031,-0.029,-0.032
,-0.024,-0.027,-0.031,-0.029,-0.033
,-0.024,-0.027,-0.031,-0.028,-0.033
,-0.024,-0.027,-0.031,-0.028,-0.034
,-0.024,-0.027,-0.031,-0.028,-0.034
,-0.024,-0.027,-0.031,-0.028,-0.034
,-0.024,-0.028,-0.031,-0.027,-0.034
,-0.024,-0.028,-0.031,-0.027,-0.034
,-0.025,-0.028,-0.031,-0.027,-0.034
,-0.025,-0.029,-0.031,-0.026,-0.034
,-0.025,-0.029,-0.031,-0.026,-0.034
,-0.026,-0.029,-0.031,-0.026,-0.033
,-0.026,-0.03,-0.031,-0.025,-0.033
,-0.026,-0.03,-0.031,-0.025,-0.032
,-0.027,-0.03,-0.031,-0.025,-0.032
,-0.027,-0.031,-0.03,-0.024,-0.031
,-0.028,-0.031,-0.03,-0.024,-0.031
,-0.028,-0.031,-0.03,-0.024,-0.03
,-0.029,-0.031,-0.03,-0.024,-0.029
,-0.029,-0.031,-0.029,-0.024,-0.028
,-0.029,-0.031,-0.029,-0.024,-0.028
,-0.03,-0.031,-0.028,-0.024,-0.027
,-0.03,-0.031,-0.028,-0.024,-0.026
,-0.03,-0.031,-0.028,-0.024,-0.025
,-0.03,-0.031,-0.027,-0.024,-0.025
,-0.03,-0.031,-0.027,-0.024,-0.024
,-0.03,-0.03,-0.026,-0.025,-0.023
,-0.03,-0.03,-0.026,-0.025,-0.023
,-0.029,-0.03,-0.026,-0.025,-0.022
,-0.029,-0.029,-0.025,-0.025,-0.021
,-0.028,-0.029,-0.025,-0.026,-0.021
,-0.028,-0.029,-0.025,-0.026,-0.021
,-0.027,-0.028,-0.025,-0.026,-0.02
,-0.026,-0.028,-0.024,-0.026,-0.02
,-0.026,-0.028,-0.024,-0.027,-0.02
,-0.025,-0.028,-0.024,-0.027,-0.02
,-0.024,-0.027,-0.024,-0.027,-0.02
,-0.023,-0.027,-0.024,-0.027,-0.02
,-0.022,-0.027,-0.024,-0.027,-0.021
,-0.021,-0.027,-0.024,-0.027,-0.021
,-0.021,-0.027,-0.024,-0.027,-0.021
,-0.02,-0.027,-0.024,-0.027,-0.022
,-0.019,-0.027,-0.025,-0.027,-0.022
,-0.019,-0.027,-0.025,-0.026,-0.022
,-0.019,-0.027,-0.025,-0.026,-0.023
,-0.018,-0.027,-0.025,-0.026,-0.023
,-0.018,-0.028,-0.026,-0.025,-0.023
,-0.018,-0.028,-0.026,-0.025,-0.024
,-0.018,-0.028,-0.026,-0.024,-0.024
,-0.018,-0.028,-0.027,-0.024,-0.024
,-0.018,-0.028,-0.027,-0.024,-0.024
,-0.019,-0.028,-0.027,-0.023,-0.024
,-0.019,-0.028,-0.028,-0.023,-0.024
,-0.019,-0.028,-0.028,-0.022,-0.024
,-0.02,-0.027,-0.028,-0.022,-0.024
,-0.021,-0.027,-0.029,-0.022,-0.023
,-0.021,-0.027,-0.029,-0.022,-0.023
,-0.022,-0.027,-0.029,-0.021,-0.023
,-0.022,-0.026,-0.029,-0.021,-0.022
,-0.023,-0.026,-0.03,-0.021,-0.022
,-0.024,-0.026,-0.03,-0.021,-0.021
,-0.024,-0.025,-0.03,-0.021,-0.02
,-0.025,-0.025,-0.03,-0.021,-0.02
,-0.025,-0.025,-0.03,-0.021,-0.019
,-0.025,-0.024,-0.03,-0.022,-0.019
,-0.026,-0.024,-0.03,-0.022,-0.018
,-0.026,-0.023,-0.03,-0.022,-0.018
,-0.026,-0.023,-0.029,-0.022,-0.017
,-0.026,-0.023,-0.029,-0.023,-0.017
,-0.026,-0.022,-0.029,-0.023,-0.016
,-0.026,-0.022,-0.029,-0.023,-0.016
,-0.026,-0.022,-0.028,-0.023,-0.016
,-0.026,-0.021,-0.028,-0.024,-0.016
,-0.025,-0.021,-0.027,-0.024,-0.016
,-0.025,-0.021,-0.027,-0.024,-0.016
,-0.025,-0.02,-0.027,-0.024,-0.016
,-0.024,-0.02,-0.026,-0.024,-0.017
,-0.024,-0.02,-0.026,-0.024,-0.017
,-0.023,-0.02,-0.025,-0.024,-0.018
,-0.023,-0.019,-0.025,-0.024,-0.018
,-0.022,-0.019,-0.024,-0.023,-0.019
,-0.022,-0.019,-0.024,-0.023,-0.019
,-0.021,-0.018,-0.023,-0.022,-0.02
,-0.021,-0.018,-0.023,-0.022,-0.021
,-0.02,-0.018,-0.023,-0.021,-0.021
,-0.02,-0.017,-0.022,-0.021,-0.022
,-0.019,-0.017,-0.022,-0.02,-0.022
,-0.019,-0.017,-0.022,-0.019,-0.023
,-0.019,-0.016,-0.022,-0.018,-0.023
,-0.019,-0.016,-0.021,-0.017,-0.023
,-0.019,-0.016,-0.021,-0.016,-0.024
,-0.018,-0.016,-0.021,-0.016,-0.024
,-0.018,-0.015,-0.021,-0.014,-0.024
,-0.018,-0.015,-0.021,-0.013,-0.024
,-0.018,-0.015,-0.021,-0.012,-0.023
,-0.018,-0.015,-0.021,-0.011,-0.023
,-0.018,-0.015,-0.021,-0.01,-0.022
,-0.018,-0.015,-0.021,-0.009,-0.022
,-0.018,-0.015,-0.021,-0.008,-0.021
,-0.018,-0.014,-0.021,-0.007,-0.02
,-0.018,-0.014,-0.02,-0.005,-0.019
,-0.017,-0.014,-0.02,-0.004,-0.017
,-0.017,-0.014,-0.019,-0.003,-0.016
,-0.016,-0.013,-0.018,-0.001,-0.014
,-0.015,-0.013,-0.017,0.001,-0.012
,-0.014,-0.012,-0.016,0.002,-0.01
,-0.012,-0.011,-0.015,0.004,-0.007
,-0.01,-0.01,-0.013,0.006,-0.005
,-0.008,-0.008,-0.011,0.008,-0.002
,-0.006,-0.007,-0.009,0.011,0.001
,-0.003,-0.005,-0.006,0.013,0.004
,0,-0.003,-0.003,0.016,0.008
,0.003,0,0,0.019,0.011
,0.007,0.003,0.004,0.022,0.015
,0.011,0.006,0.008,0.026,0.019
,0.015,0.009,0.012,0.029,0.023
,0.02,0.013,0.016,0.033,0.027
,0.024,0.016,0.021,0.037,0.032
,0.029,0.02,0.025,0.041,0.036
,0.034,0.024,0.03,0.045,0.04
,0.04,0.029,0.035,0.049,0.045
,0.045,0.033,0.04,0.053,0.049
,0.05,0.037,0.045,0.057,0.053
,0.055,0.042,0.049,0.061,0.057
,0.06,0.046,0.054,0.065,0.061
,0.064,0.05,0.058,0.069,0.064
,0.069,0.054,0.062,0.072,0.068
,0.073,0.057,0.066,0.075,0.071
,0.077,0.061,0.07,0.078,0.073
,0.08,0.064,0.073,0.081,0.076
,0.083,0.066,0.075,0.083,0.077
,0.086,0.068,0.077,0.085,0.079
,0.088,0.07,0.079,0.087,0.08
,0.09,0.071,0.08,0.088,0.08
,0.091,0.071,0.081,0.089,0.08
,0.091,0.072,0.081,0.089,0.08
,0.091,0.071,0.081,0.089,0.079
,0.091,0.07,0.08,0.089,0.077
,0.09,0.068,0.079,0.088,0.076
,0.089,0.066,0.077,0.086,0.073
,0.087,0.064,0.075,0.084,0.07
,0.084,0.061,0.073,0.082,0.067
,0.081,0.057,0.07,0.079,0.063
,0.077,0.053,0.066,0.076,0.059
,0.073,0.048,0.062,0.072,0.054
,0.069,0.043,0.058,0.067,0.048
,0.063,0.037,0.053,0.062,0.042
,0.058,0.031,0.047,0.056,0.036
,0.051,0.024,0.042,0.05,0.029
,0.044,0.017,0.035,0.043,0.021
,0.036,0.009,0.028,0.036,0.013
,0.028,0.001,0.02,0.027,0.005
,0.019,-0.008,0.012,0.018,-0.005
,0.009,-0.017,0.003,0.009,-0.015
,-0.001,-0.027,-0.006,-0.002,-0.025
,-0.012,-0.037,-0.016,-0.013,-0.037
,-0.024,-0.048,-0.027,-0.025,-0.048
,-0.037,-0.06,-0.039,-0.037,-0.061
,-0.05,-0.072,-0.051,-0.051,-0.074
,-0.065,-0.085,-0.064,-0.065,-0.088
,-0.079,-0.098,-0.078,-0.079,-0.102
,-0.095,-0.112,-0.092,-0.095,-0.117
,-0.111,-0.126,-0.107,-0.111,-0.133
,-0.127,-0.14,-0.123,-0.127,-0.149
,-0.144,-0.155,-0.139,-0.144,-0.165
,-0.161,-0.17,-0.155,-0.161,-0.182
,-0.179,-0.186,-0.172,-0.178,-0.199
,-0.196,-0.202,-0.189,-0.196,-0.216
,-0.214,-0.217,-0.207,-0.213,-0.233
,-0.232,-0.233,-0.224,-0.23,-0.25
,-0.249,-0.249,-0.241,-0.248,-0.267
,-0.266,-0.264,-0.258,-0.264,-0.283
,-0.282,-0.279,-0.275,-0.281,-0.299
,-0.298,-0.294,-0.291,-0.296,-0.315
,-0.313,-0.308,-0.307,-0.311,-0.33
,-0.328,-0.322,-0.322,-0.325,-0.344
,-0.341,-0.335,-0.336,-0.338,-0.357
,-0.354,-0.348,-0.349,-0.35,-0.37
,-0.365,-0.359,-0.361,-0.361,-0.381
,-0.375,-0.37,-0.372,-0.37,-0.391
,-0.384,-0.379,-0.382,-0.379,-0.4
,-0.391,-0.388,-0.391,-0.386,-0.408
,-0.397,-0.395,-0.398,-0.391,-0.414
,-0.402,-0.401,-0.404,-0.396,-0.42
,-0.406,-0.407,-0.409,-0.399,-0.424
,-0.408,-0.411,-0.412,-0.401,-0.426
,-0.409,-0.414,-0.414,-0.401,-0.428
,-0.409,-0.416,-0.415,-0.4,-0.428
,-0.408,-0.416,-0.414,-0.398,-0.427
,-0.405,-0.416,-0.413,-0.395,-0.425
,-0.401,-0.415,-0.41,-0.391,-0.421
,-0.397,-0.412,-0.405,-0.385,-0.417
,-0.391,-0.409,-0.4,-0.379,-0.412
,-0.385,-0.405,-0.394,-0.372,-0.405
,-0.378,-0.4,-0.387,-0.364,-0.398
,-0.37,-0.394,-0.379,-0.356,-0.39
,-0.362,-0.387,-0.371,-0.347,-0.382
,-0.353,-0.38,-0.361,-0.337,-0.373
,-0.344,-0.372,-0.352,-0.327,-0.363
,-0.334,-0.364,-0.341,-0.317,-0.353
,-0.324,-0.355,-0.331,-0.306,-0.343
,-0.314,-0.346,-0.32,-0.295,-0.332
,-0.303,-0.336,-0.308,-0.284,-0.321
,-0.292,-0.326,-0.297,-0.273,-0.309
,-0.282,-0.315,-0.286,-0.262,-0.298
,-0.271,-0.305,-0.274,-0.251,-0.286
,-0.26,-0.294,-0.262,-0.24,-0.274
,-0.249,-0.282,-0.251,-0.229,-0.263
,-0.238,-0.271,-0.239,-0.219,-0.251
,-0.227,-0.26,-0.228,-0.208,-0.239
,-0.216,-0.249,-0.216,-0.197,-0.227
,-0.206,-0.237,-0.205,-0.187,-0.216
,-0.195,-0.226,-0.194,-0.177,-0.204
,-0.184,-0.214,-0.183,-0.167,-0.193
,-0.174,-0.203,-0.173,-0.157,-0.181
,-0.164,-0.191,-0.162,-0.147,-0.17
,-0.153,-0.18,-0.152,-0.137,-0.159
,-0.143,-0.169,-0.142,-0.128,-0.148
,-0.133,-0.158,-0.132,-0.118,-0.138
,-0.123,-0.147,-0.123,-0.109,-0.127
,-0.114,-0.136,-0.113,-0.1,-0.117
,-0.104,-0.126,-0.104,-0.091,-0.107
,-0.095,-0.116,-0.095,-0.082,-0.098
,-0.086,-0.105,-0.086,-0.073,-0.088
,-0.077,-0.096,-0.078,-0.065,-0.079
,-0.068,-0.086,-0.07,-0.057,-0.07
,-0.06,-0.077,-0.062,-0.048,-0.061
,-0.051,-0.067,-0.054,-0.04,-0.053
,-0.043,-0.059,-0.046,-0.033,-0.045
,-0.036,-0.05,-0.039,-0.025,-0.037
,-0.028,-0.042,-0.032,-0.018,-0.03
,-0.021,-0.034,-0.025,-0.011,-0.023
,-0.014,-0.027,-0.019,-0.004,-0.017
,-0.008,-0.019,-0.013,0.002,-0.01
,-0.002,-0.013,-0.007,0.008,-0.004
,0.004,-0.006,-0.001,0.014,0.001
,0.009,0,0.004,0.019,0.006
,0.014,0.005,0.009,0.024,0.011
,0.019,0.011,0.013,0.029,0.015
,0.023,0.015,0.017,0.033,0.019
,0.027,0.02,0.021,0.037,0.023
,0.03,0.024,0.024,0.04,0.026
,0.033,0.028,0.027,0.043,0.029
,0.036,0.031,0.029,0.045,0.031
,0.038,0.034,0.031,0.047,0.033
,0.04,0.036,0.033,0.049,0.035
,0.041,0.039,0.034,0.05,0.037
,0.042,0.041,0.035,0.05,0.038
,0.043,0.042,0.036,0.051,0.039
,0.043,0.043,0.036,0.051,0.039
,0.043,0.044,0.036,0.051,0.04
,0.043,0.045,0.036,0.05,0.04
,0.042,0.045,0.036,0.05,0.04
,0.042,0.046,0.035,0.049,0.04
,0.041,0.046,0.035,0.048,0.04
,0.04,0.046,0.034,0.046,0.04
,0.039,0.045,0.033,0.045,0.04
,0.038,0.045,0.032,0.044,0.04
,0.037,0.045,0.032,0.043,0.04
,0.035,0.044,0.031,0.041,0.04
,0.034,0.044,0.03,0.04,0.039
,0.033,0.043,0.029,0.039,0.039
,0.032,0.043,0.029,0.038,0.039
,0.031,0.042,0.029,0.037,0.039
,0.031,0.042,0.028,0.036,0.039
,0.03,0.042,0.028,0.035,0.039
,0.029,0.042,0.028,0.035,0.04
,0.029,0.041,0.028,0.035,0.04
,0.028,0.041,0.029,0.034,0.04
,0.028,0.042,0.029,0.034,0.04
,0.028,0.042,0.029,0.034,0.041
,0.028,0.042,0.03,0.034,0.041
,0.028,0.042,0.03,0.035,0.041
,0.028,0.043,0.031,0.035,0.042
,0.028,0.043,0.031,0.036,0.042
,0.029,0.043,0.032,0.036,0.042
,0.029,0.044,0.033,0.037,0.042
,0.029,0.044,0.033,0.038,0.042
,0.029,0.045,0.033,0.038,0.042
,0.029,0.045,0.034,0.039,0.042
,0.03,0.045,0.034,0.039,0.042
,0.03,0.045,0.034,0.04,0.041
,0.03,0.045,0.034,0.04,0.041
,0.03,0.046,0.034,0.041,0.04
,0.03,0.045,0.034,0.041,0.04
,0.03,0.045,0.033,0.041,0.039
,0.03,0.045,0.033,0.041,0.038
,0.03,0.045,0.032,0.041,0.037
,0.029,0.045,0.032,0.041,0.036
,0.029,0.044,0.031,0.04,0.036
,0.029,0.044,0.03,0.04,0.035
,0.029,0.043,0.029,0.039,0.034
,0.029,0.043,0.028,0.039,0.033
,0.028,0.042,0.027,0.038,0.032
,0.028,0.042,0.026,0.037,0.032
,0.028,0.041,0.025,0.036,0.031
,0.028,0.041,0.024,0.036,0.03
,0.028,0.04,0.023,0.035,0.03
,0.028,0.04,0.022,0.034,0.029
,0.028,0.039,0.022,0.033,0.029
,0.028,0.039,0.021,0.032,0.029
,0.028,0.039,0.02,0.032,0.028
,0.028,0.039,0.02,0.031,0.028
,0.029,0.038,0.019,0.031,0.028
,0.029,0.038,0.019,0.03,0.028
,0.029,0.038,0.019,0.03,0.028
,0.029,0.038,0.019,0.03,0.028
,0.029,0.038,0.019,0.029,0.029
,0.03,0.038,0.019,0.029,0.029
,0.03,0.038,0.019,0.029,0.029
,0.03,0.038,0.019,0.029,0.029
,0.03,0.038,0.019,0.03,0.03
,0.03,0.038,0.02,0.03,0.03
,0.03,0.038,0.02,0.03,0.03
,0.03,0.038,0.02,0.03,0.03
,0.03,0.037,0.021,0.031,0.031
,0.029,0.037,0.021,0.031,0.031
,0.029,0.037,0.021,0.031,0.031
,0.029,0.037,0.022,0.032,0.031
,0.028,0.036,0.022,0.032,0.031
,0.028,0.036,0.022,0.032,0.031
,0.028,0.035,0.023,0.033,0.031
,0.027,0.035,0.023,0.033,0.031
,0.027,0.034,0.023,0.033,0.031
,0.026,0.033,0.023,0.033,0.031
,0.026,0.033,0.023,0.033,0.03
,0.025,0.032,0.023,0.034,0.03
,0.024,0.031,0.023,0.034,0.03
,0.024,0.031,0.023,0.034,0.03
,0.023,0.03,0.023,0.034,0.03
,0.023,0.029,0.023,0.033,0.029
,0.022,0.029,0.023,0.033,0.029
,0.022,0.028,0.023,0.033,0.029
,0.021,0.028,0.023,0.033,0.029
,0.021,0.028,0.023,0.033,0.028
,0.021,0.027,0.023,0.033,0.028
,0.02,0.027,0.023,0.033,0.028
,0.02,0.027,0.023,0.032,0.028
,0.02,0.027,0.023,0.032,0.027
,0.02,0.027,0.023,0.032,0.027
,0.019,0.027,0.024,0.032,0.027
,0.019,0.027,0.024,0.032,0.026
,0.019,0.028,0.024,0.032,0.026
,0.019,0.028,0.024,0.032,0.026
,0.019,0.028,0.024,0.032,0.025
,0.019,0.029,0.024,0.032,0.025
,0.019,0.029,0.025,0.032,0.025
,0.019,0.029,0.025,0.032,0.024
,0.019,0.03,0.025,0.032,0.024
,0.019,0.03,0.025,0.032,0.024
,0.019,0.031,0.025,0.032,0.024
,0.019,0.031,0.025,0.032,0.023
,0.019,0.032,0.024,0.032,0.023
,0.019,0.032,0.024,0.032,0.023
,0.019,0.032,0.024,0.032,0.023
,0.018,0.032,0.024,0.032,0.022
,0.018,0.032,0.023,0.032,0.022
,0.018,0.033,0.023,0.032,0.022
,0.018,0.033,0.022,0.032,0.022
,0.018,0.032,0.022,0.031,0.022
,0.018,0.032,0.022,0.031,0.022
,0.017,0.032,0.021,0.031,0.022
,0.017,0.032,0.021,0.031,0.022
,0.017,0.032,0.02,0.031,0.022
,0.017,0.031,0.02,0.03,0.022
,0.017,0.031,0.02,0.03,0.022
,0.017,0.031,0.019,0.03,0.022
,0.017,0.031,0.019,0.03,0.023
,0.017,0.03,0.019,0.029,0.023
,0.017,0.03,0.018,0.029,0.023
,0.017,0.03,0.018,0.029,0.024
,0.017,0.03,0.018,0.029,0.024
,0.017,0.03,0.018,0.029,0.024
,0.017,0.03,0.018,0.029,0.025
,0.018,0.029,0.018,0.028,0.025
,0.018,0.029,0.018,0.028,0.026
,0.018,0.029,0.018,0.028,0.027
,0.018,0.03,0.018,0.028,0.027
,0.019,0.03,0.018,0.029,0.028
,0.019,0.03,0.018,0.029,0.028
,0.019,0.03,0.019,0.029,0.029
,0.019,0.03,0.019,0.029,0.029
,0.019,0.03,0.019,0.029,0.029
,0.02,0.03,0.019,0.03,0.03
,0.02,0.03,0.019,0.03,0.03
,0.02,0.03,0.019,0.03,0.03
,0.02,0.031,0.019,0.031,0.03
,0.02,0.031,0.02,0.031,0.03
,0.019,0.031,0.02,0.031,0.03
,0.019,0.031,0.02,0.032,0.03
,0.019,0.031,0.02,0.032,0.03
,0.019,0.031,0.02,0.032,0.029
,0.018,0.03,0.02,0.033,0.029
,0.018,0.03,0.02,0.033,0.028
,0.018,0.03,0.02,0.033,0.028
,0.017,0.03,0.02,0.034,0.027
,0.017,0.029,0.019,0.034,0.026
,0.017,0.029,0.019,0.034,0.026
,0.016,0.029,0.019,0.034,0.025
,0.016,0.028,0.019,0.034,0.024
,0.015,0.028,0.02,0.034,0.023
,0.015,0.027,0.02,0.034,0.023
,0.015,0.027,0.02,0.034,0.022
,0.015,0.026,0.02,0.034,0.021
,0.014,0.026,0.02,0.034,0.021
,0.014,0.026,0.02,0.033,0.02
,0.014,0.025,0.021,0.033,0.02
,0.014,0.025,0.021,0.032,0.019
,0.014,0.025,0.021,0.032,0.019
,0.014,0.025,0.021,0.031,0.019
,0.014,0.025,0.022,0.03,0.019
,0.014,0.025,0.022,0.03,0.019
,0.015,0.025,0.022,0.029,0.019
,0.015,0.025,0.022,0.028,0.019
,0.015,0.025,0.023,0.027,0.019
,0.015,0.025,0.023,0.026,0.019
,0.015,0.025,0.023,0.026,0.02
,0.016,0.026,0.023,0.025,0.02
,0.016,0.026,0.023,0.024,0.02
,0.016,0.026,0.023,0.023,0.021
,0.017,0.027,0.023,0.023,0.021
,0.017,0.027,0.023,0.022,0.022
,0.017,0.027,0.023,0.022,0.022
,0.018,0.028,0.023,0.022,0.022
,0.018,0.028,0.023,0.022,0.022
,0.018,0.028,0.023,0.022,0.023
,0.019,0.029,0.023,0.022,0.023
,0.019,0.029,0.023,0.022,0.023
,0.019,0.029,0.023,0.022,0.023
,0.019,0.029,0.023,0.023,0.023
,0.019,0.03,0.023,0.023,0.023
,0.02,0.03,0.023,0.024,0.022
,0.02,0.03,0.023,0.024,0.022
,0.02,0.03,0.023,0.025,0.022
,0.02,0.03,0.023,0.026,0.022
,0.02,0.029,0.023,0.027,0.021
,0.02,0.029,0.023,0.028,0.021
,0.02,0.029,0.023,0.029,0.02
,0.02,0.029,0.024,0.03,0.02
,0.02,0.029,0.024,0.03,0.02
,0.02,0.028,0.024,0.031,0.019
,0.02,0.028,0.024,0.032,0.019
,0.019,0.028,0.025,0.033,0.019
,0.019,0.027,0.025,0.033,0.018
,0.019,0.027,0.025,0.034,0.018
,0.019,0.027,0.026,0.034,0.018
,0.019,0.026,0.026,0.034,0.018
,0.018,0.026,0.026,0.034,0.018
,0.018,0.025,0.027,0.034,0.018
,0.018,0.025,0.027,0.034,0.018
,0.017,0.024,0.027,0.034,0.018
,0.017,0.024,0.027,0.033,0.018
,0.016,0.023,0.027,0.033,0.019
,0.016,0.023,0.027,0.032,0.019
,0.015,0.023,0.027,0.032,0.019
,0.015,0.022,0.027,0.031,0.02
,0.014,0.022,0.027,0.03,0.02
,0.014,0.022,0.027,0.03,0.021
,0.013,0.021,0.026,0.029,0.021
,0.013,0.021,0.026,0.028,0.022
,0.012,0.021,0.026,0.028,0.022
,0.012,0.021,0.025,0.027,0.023
,0.012,0.021,0.025,0.026,0.024
